data_profile,generator_seed,sample,N,L,K,off_pct,active_pct,sigma,P,exact_completed,exact_timed_out,exact_candidate_count,exact_evaluated_count,exact_elapsed_seconds,exact_subset,exact_window_T,exact_is_threshold_window,exact_u_bf,exact_u_i,exact_u_g,exact_u_g_db,best_tested_T,best_tested_u_bf,best_tested_u_i,best_tested_u_g,best_tested_u_g_db,best_tested_subset,best_tested_fraction_exact_u_g,best_tested_gap_to_exact_pct
gaussian,42,11,8,2,2,75.0,25.0,1.0,1.0,True,False,28,28,0.00027798896189779043,3 5,0.0,True,3.0653686914852063,3.97964893161667,4.111266111510323,6.139755884369119,0,3.0653686914852063,3.97964893161667,4.111266111510323,6.139755884369119,3 5,1.0,0.0
gaussian,42,11,8,2,2,70.0,30.0,1.0,1.0,True,False,28,28,0.00026164500741288066,3 5,0.0,True,3.0653686914852063,3.97964893161667,4.111266111510323,6.139755884369119,0,3.0653686914852063,3.97964893161667,4.111266111510323,6.139755884369119,3 5,1.0,0.0
gaussian,42,11,8,2,3,65.0,35.0,1.0,1.0,True,False,56,56,0.00031493697315454483,3 4 5,0.0,True,4.345031379701419,4.6566232878987215,7.736442792695255,8.88541318484574,0,4.345031379701419,4.656623287898725,7.736442792695255,8.88541318484574,3 4 5,1.0,0.0
gaussian,42,11,8,2,3,60.0,40.0,1.0,1.0,True,False,56,56,0.00026625499594956636,3 4 5,0.0,True,4.345031379701419,4.6566232878987215,7.736442792695255,8.88541318484574,0,4.345031379701419,4.656623287898725,7.736442792695255,8.88541318484574,3 4 5,1.0,0.0
gaussian,42,11,8,2,4,55.0,45.0,1.0,1.0,True,False,70,70,0.0003230390138924122,3 4 5 7,0.0,True,6.158227462736777,2.816568322705514,14.470423402327757,11.604812386936313,0,6.158227462736777,2.816568322705514,14.470423402327757,11.604812386936313,3 4 5 7,1.0,0.0
gaussian,42,11,8,2,4,50.0,50.0,1.0,1.0,True,False,70,70,0.0004757230053655803,3 4 5 7,0.0,True,6.158227462736777,2.816568322705514,14.470423402327757,11.604812386936313,0,6.158227462736777,2.816568322705514,14.470423402327757,11.604812386936313,3 4 5 7,1.0,0.0
gaussian,42,12,8,2,2,75.0,25.0,1.0,1.0,True,False,28,28,0.00013201002730056643,4 6,0.0,True,2.4721366098619826,3.0476791430235806,3.4761406493619527,5.410973402754802,0,2.4721366098619826,3.0476791430235806,3.4761406493619527,5.410973402754802,4 6,1.0,0.0
gaussian,42,12,8,2,2,70.0,30.0,1.0,1.0,True,False,28,28,0.00012230104766786098,4 6,0.0,True,2.4721366098619826,3.0476791430235806,3.4761406493619527,5.410973402754802,0,2.4721366098619826,3.0476791430235806,3.4761406493619527,5.410973402754802,4 6,1.0,0.0
gaussian,42,12,8,2,3,65.0,35.0,1.0,1.0,True,False,56,56,0.00015792297199368477,4 5 6,,False,3.7640114509319558,7.051604099406045,4.777112984456105,6.79165512990609,0,3.083706867500728,3.9421710569443125,4.34178360354849,6.37668174225091,1 4 6,0.908871868359802,9.112813164019794
gaussian,42,12,8,2,3,60.0,40.0,1.0,1.0,True,False,56,56,0.00013242900604382157,4 5 6,,False,3.7640114509319558,7.051604099406045,4.777112984456105,6.79165512990609,0,3.083706867500728,3.9421710569443125,4.34178360354849,6.37668174225091,1 4 6,0.908871868359802,9.112813164019794
