scope,formula,formula_family,contexts,fraction_mean,fraction_p05_mean,gap_pct_mean,winner_rate_mean,N,L,active_pct,data_profile
by_L,legacy_T100,legacy,56,0.7337899427685391,0.6242208919329831,26.621005723146094,0.0032142857142857142,,6.0,,
by_L,legacy_T25,legacy,56,0.7212095833122316,0.6047812832609347,27.879041668776832,0.009821428571428573,,4.0,,
by_L,T_0p025N,N,56,0.7157803608721235,0.5510153114803936,28.421963912787653,0.0067857142857142855,,8.0,,
by_L,T_0p15NL_over_Lp2,N_L,56,0.7143552664404867,0.5932278956821396,28.564473355951332,0.0007142857142857143,,8.0,,
by_L,legacy_T100,legacy,56,0.695624098746058,0.5747964505972106,30.437590125394195,0.0025,,8.0,,
by_L,legacy_T50,legacy,56,0.6929120698120489,0.5566074436912055,30.708793018795117,0.007321428571428571,,8.0,,
by_L,T_0p05K,K,56,0.6851474352643635,0.5280215237380788,31.48525647356366,0.002142857142857143,,6.0,,
by_L,T_0p025N,N,56,0.6786678057463457,0.5027144128731879,32.13321942536543,0.004642857142857143,,10.0,,
by_L,T_0p15NL_over_Lp2,N_L,56,0.6707543153900029,0.5432473929666832,32.9245684609997,0.0007142857142857143,,10.0,,
by_L,legacy_T100,legacy,56,0.6661327213867446,0.5363292963444412,33.38672786132553,0.004821428571428572,,10.0,,
by_L,legacy_T50,legacy,56,0.6581639259084391,0.5074745911803702,34.18360740915609,0.004821428571428572,,10.0,,
by_L,legacy_T25,legacy,56,0.6429993955218125,0.5118280563785078,35.70006044781875,0.010714285714285714,,6.0,,
by_L,T_0p05K,K,56,0.6225818049997897,0.45655391244395116,37.74181950002104,0.0025,,8.0,,
by_L,legacy_T25,legacy,56,0.5888727896771566,0.4452196524940769,41.11272103228435,0.009285714285714286,,8.0,,
by_L,T_0p05K,K,56,0.5757797560675931,0.4063247747963475,42.42202439324069,0.0019642857142857144,,10.0,,
by_L,legacy_T25,legacy,56,0.5498207626253392,0.4001741939922119,45.017923737466084,0.0067857142857142855,,10.0,,
by_L,strong_weak,heuristic,56,0.47909311278635947,0.4282913706291337,52.09068872136406,0.0,,2.0,,
