data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,best_tested_T,best_tested_u_bf,best_tested_u_i,best_tested_u_g_value,best_tested_u_g_db,prev_T,prev_T_u_g,next_T,next_T_u_g,row_power_cv,row_power_skew3,row_power_p95_p50,row_power_p99_p50,row_power_max_p95,log_power_gap_max,log_power_gap_rank,log_power_gap_rank_pct,tail_mass_p80,tail_mass_p90,tail_mass_p95,tail_mass_p99
rician,42,44,1000,2,500,1.0,1.0,50.0,50.0,78,43070.423666139344,816854980.6174575,55187627.03994659,77.41841720653183,77,55019161.4078333,79,55021472.62710367,0.5303405432607569,0.9689617034860083,2.0909071095319653,2.7758415370487346,1.8011048089733033,0.29380228435904376,997,0.997,0.36357704122124823,0.20972017835376633,0.11842901759965271,0.029482476962350984
rician,42,45,1000,2,500,1.0,1.0,50.0,50.0,62,43140.88750980142,812009837.113387,59041415.3235553,77.71156759720182,61,57617219.67305885,63,58861244.82115799,0.5257945074750758,0.9697935298923478,2.0972066832352882,2.946163975674667,1.803809819225563,0.6423820472388577,998,0.998,0.36009819644811547,0.20817695993413685,0.11745778130034752,0.03071279406860046
rician,42,46,1000,2,500,1.0,1.0,50.0,50.0,50,45392.595849904385,905992349.4408896,62132734.271152444,77.93320466002372,49,62013779.41453727,51,61702697.22753565,0.5222665328626431,0.7862084507794187,2.051223974327297,2.742779085430384,1.8447144882206143,0.27873218697875535,998,0.998,0.3585186683514526,0.20392813175363975,0.11407285170821699,0.027755004555684474
rician,42,47,1000,2,500,1.0,1.0,50.0,50.0,112,42297.0616464046,763931214.7021396,65253127.324177526,78.14601330525059,111,65114613.81257646,113,65067782.583018154,0.5335622646093897,0.8704780522155142,2.1244501423304882,2.811976815958255,1.7579163694898046,1.2703541886042613,999,0.999,0.36298304319719993,0.20853545024598424,0.11800815485335234,0.029133012678695853
rician,42,48,1000,2,500,1.0,1.0,50.0,50.0,72,43950.70183496779,826114619.8901836,69868636.24226843,78.44282266393921,71,68648646.29648149,73,68731445.5613813,0.5397678701181206,0.8736641565261406,2.140052222008689,2.9077524678923026,1.7314867213403107,0.7038888527402323,999,0.999,0.36501858793899467,0.20935834637088488,0.11771791237309262,0.029885951656979933
rician,42,49,1000,2,500,1.0,1.0,50.0,50.0,126,50853.35955233015,1115495023.8621702,88667194.69989815,79.47762968241133,125,87325931.08388537,127,88242741.95516519,0.5073376844885746,0.6659242483366262,2.119774720020886,2.53495772769738,1.458429669371469,0.8910988398373596,999,0.999,0.35635533637664785,0.203063495944015,0.11113545225556226,0.025465106610149682
rician,42,50,1000,2,500,1.0,1.0,50.0,50.0,97,47608.455369444775,994922880.1387432,69191971.85734124,78.4005570745795,96,68993936.24974608,98,68929357.20767541,0.5338871561237835,0.9008176985998722,2.238845315946366,2.822858247573861,1.5240009332045146,0.22204231104227112,998,0.998,0.36546014409466177,0.21201319072992725,0.1189285577461977,0.028497929493594816
rician,42,51,1000,2,500,1.0,1.0,50.0,50.0,75,38094.696882423756,629860935.8356094,47822305.70072896,76.79630511323117,74,47645046.72511613,76,47601911.11177893,0.5466797801985487,1.0741131081480437,2.2412074274444804,3.04973379319872,1.9570980586588833,0.9776370247156159,999,0.999,0.3681881989746368,0.21257851586463578,0.12053196691609173,0.03123638340503398
rician,42,52,1000,2,500,1.0,1.0,50.0,50.0,129,48899.00919208517,1039963501.4826542,77708551.82893248,78.90468815554382,128,76941732.03422257,130,76565222.32092133,0.5142737172857884,0.7025688268698277,2.045525867137321,2.4843573642535155,1.572527112399109,0.4349199380468587,999,0.999,0.35621595258416167,0.2041498975769708,0.11288788847518416,0.027006847241877647
rician,42,53,1000,2,500,1.0,1.0,50.0,50.0,124,46681.32837772441,934379463.1535505,76527277.06312826,78.83816260859884,123,76520420.11723544,125,76147201.48263058,0.5225337478117659,0.8135087227127509,2.168925119672738,2.6456708659977335,1.5473378182661854,0.3046866916567992,996,0.996,0.36060051099418655,0.2083549004512646,0.11567182649716251,0.0278023293025807
rician,42,54,1000,2,500,1.0,1.0,50.0,50.0,142,35079.81823948725,519641234.9595462,47850900.87043362,76.79890118484343,141,47081872.453576095,143,47689447.0102632,0.5183215209007589,1.0469788445062191,2.1566454152217585,2.8528345463164317,2.0319833286175313,2.597006938290313,999,0.999,0.3596081298022664,0.20757521337982762,0.11699780511176168,0.0298504040711698
