N,L,K,off_pct,sample,seed,sigma,P,heuristic,active_count,u_bf,u_i,u_g,log2_u_g_per_active,u_bf_per_active,elapsed_seconds
1000,6,500,50,5,47,1.0,1.0,S-threshold-Gen,500,13737.963340941165,1223308.0201481134,1.2697126332453976e+20,0.1335661278296417,27.47592668188233,0.8342676000029314
1000,6,500,50,5,47,1.0,1.0,Frame-BF,500,13743.053158725063,1340206.6948422268,1.2578451241914992e+20,0.13353903238982387,27.486106317450126,0.019202800001949072
1000,6,500,50,5,47,1.0,1.0,Frame-Int,500,6678.954630724455,145.5480011422187,1.9022950322583455e+18,0.1214448934462677,13.35790926144891,1.6244853000098374
1000,6,500,50,5,47,1.0,1.0,Frame-Gen,500,13833.365256965899,1244073.9638711438,1.3252813521436282e+20,0.1336897211371152,27.666730513931796,0.07821889998740517
1000,6,500,50,5,47,1.0,1.0,FrameOnly-BF,500,13743.053158725063,1340206.6948422268,1.2578451241914992e+20,0.13353903238982387,27.486106317450126,0.018667600001208484
1000,6,500,50,5,47,1.0,1.0,FrameOnly-Int,500,9455.300274471849,414.0302998777479,1.530249533049596e+19,0.12746080146154196,18.910600548943698,0.09149019999313168
1000,6,500,50,5,47,1.0,1.0,FrameOnly-Gen,500,13833.365256965899,1244073.9638711438,1.3252813521436282e+20,0.1336897211371152,27.666730513931796,0.07531880002352409
1000,6,500,50,5,47,1.0,1.0,N-H3-Fast,500,6024.059444766501,178.91069172881544,1.0057370651420069e+18,0.11960591778289778,12.048118889533,0.794567700009793
1000,6,500,50,6,48,1.0,1.0,H1,500,7196.254597631053,243354.44741726294,2.716126194057994e+18,0.12247251243645957,14.392509195262106,0.024803300009807572
1000,6,500,50,6,48,1.0,1.0,H2,500,6206.3599551205325,291.8717482862994,1.2007645483002588e+18,0.120117317992302,12.412719910241066,0.18129499998758547
1000,6,500,50,6,48,1.0,1.0,Coutino,500,9120.483519689391,292774.1057570819,1.1583281062217427e+19,0.12665735553926777,18.24096703937878,0.6666877999959979
1000,6,500,50,6,48,1.0,1.0,MISO-EE,427,7250.315491153422,199414.77442908287,2.90853135627422e+18,0.14364167813962223,16.979661571787872,0.9181625999917742
1000,6,500,50,6,48,1.0,1.0,Pareto-H2,500,6206.3599551205325,291.8717482862994,1.2007645483002588e+18,0.120117317992302,12.412719910241066,0.6054264999984298
