sigma,heuristic,selection_hash,active_count,turned_off_fraction,u_bf,u_i,u_g,log10_u_g,log2_u_g_per_active,min_channel_eig,geom_channel_eig,max_channel_eig,condition_channel_eig,sigma_over_min_channel_eig,sigma_over_geom_channel_eig,sigma_over_max_channel_eig,elapsed_seconds,sample,seed,N,L,K,K_mode,K_value,active_pct,off_pct,K_label,P,best_u_g_case,best_u_bf_case,best_u_i_case,u_g_vs_best_case,u_bf_vs_best_case,u_i_vs_best_case,best_h12_u_g,u_g_vs_best_h12,h2_u_bf,h2_u_i,bf_vs_h2,interference_score_vs_h2
1e-08,Pareto-H2,28f3734f0cb6,487,0.513,8253.70349178707,70.18143945932388,17903234106726.46,13.252931490635511,0.09040099683441387,1898.8580203428403,2056.9932788546853,2321.4046904481074,1.2225267321613524,5.266323175755127e-12,4.861464596310158e-12,4.307736622204236e-12,0.27516419999301434,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738672732690.31,12436.594824693524,23.79372895695269,0.19730544394745686,0.6636626510818621,0.3390316462623025,14027299928840.422,1.276313631101381,6711.679800471514,121.82530334405601,1.2297522732248378,1.7358621350971881
1e-08,H3-threshold-BF,2dcd3511cdea,500,0.5,12436.594824693524,362860.4546839446,90738672732690.31,13.957792422394354,0.09273356558111547,2569.290945097793,3086.3708292532283,3602.8568649501262,1.4022767144469865,3.892124408518233e-12,3.2400513590972408e-12,2.7755751546178697e-12,0.030311700073070824,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738672732690.31,12436.594824693524,23.79372895695269,1.0,1.0,6.5572670291882e-05,14027299928840.422,6.468719795898119,6711.679800471514,121.82530334405601,1.8529779718960697,0.00033573596067437873
1e-08,H3-threshold-Int,edc714f49da3,500,0.5,8667.254073733202,94.80275767296553,21920938152915.395,13.34085913676104,0.08863474955268254,2023.6231340874153,2163.7883798880307,2311.498369050524,1.1422573354267027,4.941631587202455e-12,4.621524033009859e-12,4.326198163880869e-12,0.34603450004942715,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738672732690.31,12436.594824693524,23.79372895695269,0.24158319151849314,0.696915369191244,0.2509814011848923,14027299928840.422,1.562733973331923,6711.679800471514,121.82530334405601,1.2913688273871922,1.2850396584908246
1e-08,H3-threshold-Gen,2dcd3511cdea,500,0.5,12436.594824693524,362860.4546839446,90738672732690.31,13.957792422394354,0.09273356558111547,2569.290945097793,3086.3708292532283,3602.8568649501262,1.4022767144469865,3.892124408518233e-12,3.2400513590972408e-12,2.7755751546178697e-12,0.3703385000117123,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738672732690.31,12436.594824693524,23.79372895695269,1.0,1.0,6.5572670291882e-05,14027299928840.422,6.468719795898119,6711.679800471514,121.82530334405601,1.8529779718960697,0.00033573596067437873
1e-08,H3-Fast,455f1fe4b130,500,0.5,4144.776038234524,23.79372895695269,1145278805506.138,12.05891122375311,0.080117671975876,970.7525670335064,1034.4935945953291,1128.5963703339746,1.1625994189052915,1.030128617692838e-11,9.666565411564271e-12,8.860563672591643e-12,0.3966861000517383,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738672732690.31,12436.594824693524,23.79372895695269,0.012621727550281103,0.33327257956533646,1.0,14027299928840.422,0.08164641886293604,6711.679800471514,121.82530334405601,0.6175467485715487,5.120059304889149
1e-07,H1,cadfdc8868f7,500,0.5,7821.056321452061,306297.79408770055,14027299931477.14,13.146974083165897,0.08734660513924963,1572.189143665978,1935.2787180306725,2346.3611729001086,1.4924165978076545,6.360557850362925e-11,5.167214369088881e-11,4.261918461444695e-11,0.012559199938550591,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738672743354.27,12436.594824693524,23.79372895695269,0.15459009380875594,0.6288744171292721,7.768168565438629e-05,14027299931477.14,1.0,6711.679800471514,121.82530334405601,1.1652904420295214,0.0003977348374542144
1e-07,H2,c57e3cd5e72a,500,0.5,6711.679800471514,121.82530334405601,7889514452959.816,12.897050276100554,0.08568614730670648,1562.9969103876585,1675.9558316705286,1777.0895732240756,1.1369757428268474,6.397965302132154e-11,5.966744356283173e-11,5.627178365498792e-11,0.08481479994952679,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738672743354.27,12436.594824693524,23.79372895695269,0.08694765103380518,0.5396718229611465,0.19531023772421915,14027299931477.14,0.5624399914095951,6711.679800471514,121.82530334405601,1.0,1.0
1e-07,Coutino,8ad6f19e194c,500,0.5,11465.300546379869,459135.67168197036,65505836538972.164,13.816279997148149,0.09179337737871344,2395.231303857982,2844.9196125893695,3376.224364126761,1.4095608882067885,4.1749621357624506e-11,3.515037808361224e-11,2.961888465189853e-11,0.2774152000201866,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738672743354.27,12436.594824693524,23.79372895695269,0.7219175083621645,0.9219003037402892,5.1822871592155226e-05,14027299931477.14,4.669882077018801,6711.679800471514,121.82530334405601,1.7082609551150518,0.0002653361759014899
1e-07,MISO-EE,1202235d54fb,381,0.619,7918.8815145673,264449.94941724837,14829170840133.33,13.17111686851848,0.11483859098838949,1635.1469456323887,1962.3624142921344,2374.0480755977696,1.4518866832972084,6.115658306252424e-11,5.0958986613118614e-11,4.212214614685958e-11,0.36690239992458373,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738672743354.27,12436.594824693524,23.79372895695269,0.16342723991650435,0.63674033175415,8.9974412963154e-05,14027299931477.14,1.0571650219624091,6711.679800471514,121.82530334405601,1.1798658085582356,0.0004606743302939355
1e-07,Pareto-H2,28f3734f0cb6,487,0.513,8253.70349178707,70.18143945932388,17903234109869.316,13.25293149071175,0.09040099683493391,1898.8580203428403,2056.9932788546853,2321.4046904481074,1.2225267321613524,5.266323175755127e-11,4.8614645963101574e-11,4.307736622204235e-11,0.27817559998948127,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738672743354.27,12436.594824693524,23.79372895695269,0.19730544395890512,0.6636626510818621,0.3390316462623025,14027299931477.14,1.2763136310855243,6711.679800471514,121.82530334405601,1.2297522732248378,1.7358621350971881
1e-07,H3-threshold-BF,2dcd3511cdea,500,0.5,12436.594824693524,362860.4546839446,90738672743354.27,13.957792422445394,0.09273356558145457,2569.290945097793,3086.3708292532283,3602.8568649501262,1.4022767144469865,3.892124408518233e-11,3.240051359097241e-11,2.7755751546178695e-11,0.034470600076019764,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738672743354.27,12436.594824693524,23.79372895695269,1.0,1.0,6.5572670291882e-05,14027299931477.14,6.468719795442419,6711.679800471514,121.82530334405601,1.8529779718960697,0.00033573596067437873
1e-07,H3-threshold-Int,edc714f49da3,500,0.5,8667.254073733202,94.80275767296553,21920938156567.598,13.340859136833398,0.08863474955316326,2023.6231340874153,2163.7883798880307,2311.498369050524,1.1422573354267027,4.9416315872024543e-11,4.621524033009859e-11,4.3261981638808685e-11,0.3620225000195205,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738672743354.27,12436.594824693524,23.79372895695269,0.24158319153035104,0.696915369191244,0.2509814011848923,14027299931477.14,1.562733973298539,6711.679800471514,121.82530334405601,1.2913688273871922,1.2850396584908246
1e-07,H3-threshold-Gen,2dcd3511cdea,500,0.5,12436.594824693524,362860.4546839446,90738672743354.27,13.957792422445394,0.09273356558145457,2569.290945097793,3086.3708292532283,3602.8568649501262,1.4022767144469865,3.892124408518233e-11,3.240051359097241e-11,2.7755751546178695e-11,0.3840880000498146,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738672743354.27,12436.594824693524,23.79372895695269,1.0,1.0,6.5572670291882e-05,14027299931477.14,6.468719795442419,6711.679800471514,121.82530334405601,1.8529779718960697,0.00033573596067437873
1e-07,H3-Fast,455f1fe4b130,500,0.5,4144.776038234524,23.79372895695269,1145278805905.3367,12.058911223904488,0.08011767197688174,970.7525670335064,1034.4935945953291,1128.5963703339746,1.1625994189052915,1.030128617692838e-10,9.66656541156427e-11,8.860563672591642e-11,0.374040300026536,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738672743354.27,12436.594824693524,23.79372895695269,0.012621727553197182,0.33327257956533646,1.0,14027299931477.14,0.08164641887604762,6711.679800471514,121.82530334405601,0.6175467485715487,5.120059304889149
1e-06,H1,cadfdc8868f7,500,0.5,7821.056321452061,306297.79408770055,14027299957843.98,13.146974083982233,0.08734660514467325,1572.189143665978,1935.2787180306725,2346.3611729001086,1.4924165978076545,6.360557850362925e-10,5.16721436908888e-10,4.261918461444694e-10,0.012295799911953509,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738672849995.7,12436.594824693524,23.79372895695269,0.1545900939176525,0.6288744171292721,7.768168565438629e-05,14027299957843.98,1.0,6711.679800471514,121.82530334405601,1.1652904420295214,0.0003977348374542144
1e-06,H2,c57e3cd5e72a,500,0.5,6711.679800471514,121.82530334405601,7889514469926.779,12.897050277034534,0.08568614731291173,1562.9969103876585,1675.9558316705286,1777.0895732240756,1.1369757428268474,6.397965302132155e-10,5.966744356283174e-10,5.627178365498792e-10,0.0899036000482738,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738672849995.7,12436.594824693524,23.79372895695269,0.08694765111860629,0.5396718229611465,0.19531023772421915,14027299957843.98,0.5624399915619549,6711.679800471514,121.82530334405601,1.0,1.0
1e-06,Coutino,8ad6f19e194c,500,0.5,11465.300546379869,459135.67168197036,65505836622488.01,13.816279997701848,0.09179337738239214,2395.231303857982,2844.9196125893695,3376.224364126761,1.4095608882067885,4.174962135762451e-10,3.515037808361224e-10,2.961888465189853e-10,0.27211000001989305,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738672849995.7,12436.594824693524,23.79372895695269,0.7219175084341242,0.9219003037402892,5.1822871592155226e-05,14027299957843.98,4.669882074194724,6711.679800471514,121.82530334405601,1.7082609551150518,0.0002653361759014899
1e-06,MISO-EE,1202235d54fb,381,0.619,7918.8815145673,264449.94941724837,14829170867576.584,13.171116869322196,0.11483859099539707,1635.1469456323887,1962.3624142921344,2374.0480755977696,1.4518866832972084,6.115658306252425e-10,5.095898661311861e-10,4.212214614685958e-10,0.3703325999667868,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738672849995.7,12436.594824693524,23.79372895695269,0.16342724002687775,0.63674033175415,8.9974412963154e-05,14027299957843.98,1.0571650219316941,6711.679800471514,121.82530334405601,1.1798658085582356,0.0004606743302939355
1e-06,Pareto-H2,28f3734f0cb6,487,0.513,8253.70349178707,70.18143945932388,17903234141297.47,13.252931491474131,0.09040099684013427,1898.8580203428403,2056.9932788546853,2321.4046904481074,1.2225267321613524,5.266323175755127e-10,4.861464596310157e-10,4.307736622204236e-10,0.2685128999873996,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738672849995.7,12436.594824693524,23.79372895695269,0.19730544407337908,0.6636626510818621,0.3390316462623025,14027299957843.98,1.2763136309269618,6711.679800471514,121.82530334405601,1.2297522732248378,1.7358621350971881
1e-06,H3-threshold-BF,2dcd3511cdea,500,0.5,12436.594824693524,362860.4546839446,90738672849995.7,13.957792422955801,0.09273356558484565,2569.290945097793,3086.3708292532283,3602.8568649501262,1.4022767144469865,3.8921244085182326e-10,3.2400513590972403e-10,2.77557515461787e-10,0.02966050000395626,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738672849995.7,12436.594824693524,23.79372895695269,1.0,1.0,6.5572670291882e-05,14027299957843.98,6.468719790885714,6711.679800471514,121.82530334405601,1.8529779718960697,0.00033573596067437873
1e-06,H3-threshold-Int,edc714f49da3,500,0.5,8667.254073733202,94.80275767296553,21920938193089.57,13.340859137556965,0.08863474955797054,2023.6231340874153,2163.7883798880307,2311.498369050524,1.1422573354267027,4.941631587202454e-10,4.6215240330098587e-10,4.3261981638808683e-10,0.3403934999369085,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738672849995.7,12436.594824693524,23.79372895695269,0.24158319164892444,0.696915369191244,0.2509814011848923,14027299957843.98,1.562733972964734,6711.679800471514,121.82530334405601,1.2913688273871922,1.2850396584908246
1e-06,H3-threshold-Gen,2dcd3511cdea,500,0.5,12436.594824693524,362860.4546839446,90738672849995.7,13.957792422955801,0.09273356558484565,2569.290945097793,3086.3708292532283,3602.8568649501262,1.4022767144469865,3.8921244085182326e-10,3.2400513590972403e-10,2.77557515461787e-10,0.3556624000193551,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738672849995.7,12436.594824693524,23.79372895695269,1.0,1.0,6.5572670291882e-05,14027299957843.98,6.468719790885714,6711.679800471514,121.82530334405601,1.8529779718960697,0.00033573596067437873
1e-06,H3-Fast,455f1fe4b130,500,0.5,4144.776038234524,23.79372895695269,1145278809897.2993,12.058911225418257,0.080117671986939,970.7525670335064,1034.4935945953291,1128.5963703339746,1.1625994189052915,1.030128617692838e-09,9.666565411564272e-10,8.860563672591642e-10,0.3833255000645295,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738672849995.7,12436.594824693524,23.79372895695269,0.012621727582357445,0.33327257956533646,1.0,14027299957843.98,0.0816464190071637,6711.679800471514,121.82530334405601,0.6175467485715487,5.120059304889149
1e-05,H1,cadfdc8868f7,500,0.5,7821.056321452061,306297.79408770055,14027300221512.592,13.146974092145587,0.0873466051989094,1572.189143665978,1935.2787180306725,2346.3611729001086,1.4924165978076545,6.360557850362925e-09,5.1672143690888815e-09,4.261918461444695e-09,0.011844699969515204,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738673916410.12,12436.594824693524,23.79372895695269,0.15459009500662044,0.6288744171292721,7.768168565438629e-05,14027300221512.592,1.0,6711.679800471514,121.82530334405601,1.1652904420295214,0.0003977348374542144
1e-05,H2,c57e3cd5e72a,500,0.5,6711.679800471514,121.82530334405601,7889514639596.0205,12.897050286374325,0.08568614737496395,1562.9969103876585,1675.9558316705286,1777.0895732240756,1.1369757428268474,6.397965302132155e-09,5.966744356283175e-09,5.6271783654987924e-09,0.08576990000437945,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738673916410.12,12436.594824693524,23.79372895695269,0.08694765196661308,0.5396718229611465,0.19531023772421915,14027300221512.592,0.5624399930855175,6711.679800471514,121.82530334405601,1.0,1.0
1e-05,Coutino,8ad6f19e194c,500,0.5,11465.300546379869,459135.67168197036,65505837457649.74,13.816280003238852,0.0917933774191792,2395.231303857982,2844.9196125893695,3376.224364126761,1.4095608882067885,4.174962135762451e-09,3.5150378083612244e-09,2.9618884651898533e-09,0.26662050001323223,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738673916410.12,12436.594824693524,23.79372895695269,0.7219175091537566,0.9219003037402892,5.1822871592155226e-05,14027300221512.592,4.669882045954108,6711.679800471514,121.82530334405601,1.7082609551150518,0.0002653361759014899
1e-05,MISO-EE,1202235d54fb,381,0.619,7918.8815145673,264449.94941724837,14829171142008.703,13.171116877359353,0.1148385910654728,1635.1469456323887,1962.3624142921344,2374.0480755977696,1.4518866832972084,6.115658306252425e-09,5.095898661311862e-09,4.212214614685959e-09,0.3772449999814853,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738673916410.12,12436.594824693524,23.79372895695269,0.16342724113060728,0.63674033175415,8.9974412963154e-05,14027300221512.592,1.0571650216244992,6711.679800471514,121.82530334405601,1.1798658085582356,0.0004606743302939355
1e-05,Pareto-H2,28f3734f0cb6,487,0.513,8253.70349178707,70.18143945932388,17903234455578.746,13.252931499097928,0.09040099689213776,1898.8580203428403,2056.9932788546853,2321.4046904481074,1.2225267321613524,5.266323175755127e-09,4.861464596310158e-09,4.307736622204236e-09,0.28694080002605915,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738673916410.12,12436.594824693524,23.79372895695269,0.19730544521811597,0.6636626510818621,0.3390316462623025,14027300221512.592,1.276313629341299,6711.679800471514,121.82530334405601,1.2297522732248378,1.7358621350971881
1e-05,H3-threshold-BF,2dcd3511cdea,500,0.5,12436.594824693524,362860.4546839446,90738673916410.12,13.957792428059888,0.09273356561875645,2569.290945097793,3086.3708292532283,3602.8568649501262,1.4022767144469865,3.892124408518233e-09,3.2400513590972408e-09,2.77557515461787e-09,0.03092569997534156,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738673916410.12,12436.594824693524,23.79372895695269,1.0,1.0,6.5572670291882e-05,14027300221512.592,6.468719745318575,6711.679800471514,121.82530334405601,1.8529779718960697,0.00033573596067437873
1e-05,H3-threshold-Int,edc714f49da3,500,0.5,8667.254073733202,94.80275767296553,21920938558309.062,13.340859144792642,0.08863474960604333,2023.6231340874153,2163.7883798880307,2311.498369050524,1.1422573354267027,4.941631587202455e-09,4.621524033009859e-09,4.326198163880869e-09,0.3532481000293046,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738673916410.12,12436.594824693524,23.79372895695269,0.24158319283465582,0.696915369191244,0.2509814011848923,14027300221512.592,1.5627339696266431,6711.679800471514,121.82530334405601,1.2913688273871922,1.2850396584908246
1e-05,H3-threshold-Gen,2dcd3511cdea,500,0.5,12436.594824693524,362860.4546839446,90738673916410.12,13.957792428059888,0.09273356561875645,2569.290945097793,3086.3708292532283,3602.8568649501262,1.4022767144469865,3.892124408518233e-09,3.2400513590972408e-09,2.77557515461787e-09,0.3638832999859005,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738673916410.12,12436.594824693524,23.79372895695269,1.0,1.0,6.5572670291882e-05,14027300221512.592,6.468719745318575,6711.679800471514,121.82530334405601,1.8529779718960697,0.00033573596067437873
1e-05,H3-Fast,455f1fe4b130,500,0.5,4144.776038234524,23.79372895695269,1145278849816.895,12.058911240555933,0.08011767208751154,970.7525670335064,1034.4935945953291,1128.5963703339746,1.1625994189052915,1.0301286176928382e-08,9.666565411564271e-09,8.860563672591644e-09,0.38414259999990463,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738673916410.12,12436.594824693524,23.79372895695269,0.012621727873959715,0.33327257956533646,1.0,14027300221512.592,0.08164642031832105,6711.679800471514,121.82530334405601,0.6175467485715487,5.120059304889149
0.0001,H1,cadfdc8868f7,500,0.5,7821.056321452061,306297.79408770055,14027302858198.93,13.146974173779132,0.08734660574127093,1572.189143665978,1935.2787180306725,2346.3611729001086,1.4924165978076545,6.360557850362925e-08,5.167214369088881e-08,4.261918461444695e-08,0.013978599919937551,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738684580553.16,12436.594824693524,23.79372895695269,0.1545901058963028,0.6288744171292721,7.768168565438629e-05,14027302858198.93,1.0,6711.679800471514,121.82530334405601,1.1652904420295214,0.0003977348374542144
0.0001,H2,c57e3cd5e72a,500,0.5,6711.679800471514,121.82530334405601,7889516336289.085,12.897050379772258,0.08568614799548638,1562.9969103876585,1675.9558316705286,1777.0895732240756,1.1369757428268474,6.397965302132155e-08,5.966744356283175e-08,5.627178365498792e-08,0.08502330002374947,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738684580553.16,12436.594824693524,23.79372895695269,0.08694766044668828,0.5396718229611465,0.19531023772421915,14027302858198.93,0.5624400083211777,6711.679800471514,121.82530334405601,1.0,1.0
0.0001,Coutino,8ad6f19e194c,500,0.5,11465.300546379869,459135.67168197036,65505845809266.95,13.816280058608895,0.09179337778704981,2395.231303857982,2844.9196125893695,3376.224364126761,1.4095608882067885,4.174962135762451e-08,3.515037808361224e-08,2.9618884651898534e-08,0.2647217999910936,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738684580553.16,12436.594824693524,23.79372895695269,0.7219175163500879,0.9219003037402892,5.1822871592155226e-05,14027302858198.93,4.669881763547931,6711.679800471514,121.82530334405601,1.7082609551150518,0.0002653361759014899
0.0001,MISO-EE,1202235d54fb,381,0.619,7918.8815145673,264449.94941724837,14829173886330.236,13.171116957730911,0.11483859176623011,1635.1469456323887,1962.3624142921344,2374.0480755977696,1.4518866832972084,6.115658306252425e-08,5.0958986613118614e-08,4.2122146146859583e-08,0.3691261999774724,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738684580553.16,12436.594824693524,23.79372895695269,0.16342725216790702,0.63674033175415,8.9974412963154e-05,14027302858198.93,1.0571650185525592,6711.679800471514,121.82530334405601,1.1798658085582356,0.0004606743302939355
0.0001,Pareto-H2,28f3734f0cb6,487,0.513,8253.70349178707,70.18143945932388,17903237598391.832,13.252931575335898,0.09040099741217279,1898.8580203428403,2056.9932788546853,2321.4046904481074,1.2225267321613524,5.266323175755127e-08,4.861464596310158e-08,4.307736622204236e-08,0.26894689991604537,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738684580553.16,12436.594824693524,23.79372895695269,0.1973054566654893,0.6636626510818621,0.3390316462623025,14027302858198.93,1.2763136134846782,6711.679800471514,121.82530334405601,1.2297522732248378,1.7358621350971881
0.0001,H3-threshold-BF,2dcd3511cdea,500,0.5,12436.594824693524,362860.4546839446,90738684580553.16,13.957792479100728,0.09273356595786447,2569.290945097793,3086.3708292532283,3602.8568649501262,1.4022767144469865,3.892124408518233e-08,3.2400513590972406e-08,2.77557515461787e-08,0.030343899969011545,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738684580553.16,12436.594824693524,23.79372895695269,1.0,1.0,6.5572670291882e-05,14027302858198.93,6.468719289647089,6711.679800471514,121.82530334405601,1.8529779718960697,0.00033573596067437873
0.0001,H3-threshold-Int,edc714f49da3,500,0.5,8667.254073733202,94.80275767296553,21920942210504.227,13.3408592171494,0.08863475008677123,2023.6231340874153,2163.7883798880307,2311.498369050524,1.1422573354267027,4.941631587202455e-08,4.621524033009859e-08,4.326198163880869e-08,0.3527512999717146,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738684580553.16,12436.594824693524,23.79372895695269,0.24158320469197386,0.696915369191244,0.2509814011848923,14027302858198.93,1.5627339362457324,6711.679800471514,121.82530334405601,1.2913688273871922,1.2850396584908246
0.0001,H3-threshold-Gen,2dcd3511cdea,500,0.5,12436.594824693524,362860.4546839446,90738684580553.16,13.957792479100728,0.09273356595786447,2569.290945097793,3086.3708292532283,3602.8568649501262,1.4022767144469865,3.892124408518233e-08,3.2400513590972406e-08,2.77557515461787e-08,0.376399900065735,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738684580553.16,12436.594824693524,23.79372895695269,1.0,1.0,6.5572670291882e-05,14027302858198.93,6.468719289647089,6711.679800471514,121.82530334405601,1.8529779718960697,0.00033573596067437873
0.0001,H3-Fast,455f1fe4b130,500,0.5,4144.776038234524,23.79372895695269,1145279249012.9563,12.058911391932707,0.08011767309323706,970.7525670335064,1034.4935945953291,1128.5963703339746,1.1625994189052915,1.0301286176928382e-07,9.666565411564272e-08,8.860563672591643e-08,0.3744702999247238,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738684580553.16,12436.594824693524,23.79372895695269,0.012621730789983363,0.33327257956533646,1.0,14027302858198.93,0.08164643342989795,6711.679800471514,121.82530334405601,0.6175467485715487,5.120059304889149
0.001,H1,cadfdc8868f7,500,0.5,7821.056321452061,306297.79408770055,14027329225082.725,13.146974990114352,0.08734661116488474,1572.189143665978,1935.2787180306725,2346.3611729001086,1.4924165978076545,6.360557850362925e-07,5.167214369088882e-07,4.2619184614446947e-07,0.011804500012658536,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738791222038.75,12436.594824693524,23.79372895695269,0.1545902147931165,0.6288744171292721,7.768168565438629e-05,14027329225082.725,1.0,6711.679800471514,121.82530334405601,1.1652904420295214,0.0003977348374542144
0.001,H2,c57e3cd5e72a,500,0.5,6711.679800471514,121.82530334405601,7889533303234.69,12.897051313751303,0.08568615420070884,1562.9969103876585,1675.9558316705286,1777.0895732240756,1.1369757428268474,6.397965302132155e-07,5.966744356283174e-07,5.627178365498792e-07,0.08381720003671944,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738791222038.75,12436.594824693524,23.79372895695269,0.08694774524744243,0.5396718229611465,0.19531023772421915,14027329225082.725,0.5624401606777119,6711.679800471514,121.82530334405601,1.0,1.0
0.001,Coutino,8ad6f19e194c,500,0.5,11465.300546379869,459135.67168197036,65505929325481.06,13.816280612309216,0.09179338146575511,2395.231303857982,2844.9196125893695,3376.224364126761,1.4095608882067885,4.174962135762451e-07,3.515037808361224e-07,2.9618884651898535e-07,0.2656333000632003,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738791222038.75,12436.594824693524,23.79372895695269,0.721917588313331,0.9219003037402892,5.1822871592155226e-05,14027329225082.725,4.669878939488194,6711.679800471514,121.82530334405601,1.7082609551150518,0.0002653361759014899
0.001,MISO-EE,1202235d54fb,381,0.619,7918.8815145673,264449.94941724837,14829201329566.904,13.171117761446297,0.11483859877380158,1635.1469456323887,1962.3624142921344,2374.0480755977696,1.4518866832972084,6.115658306252425e-07,5.095898661311862e-07,4.2122146146859585e-07,0.3693688000785187,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738791222038.75,12436.594824693524,23.79372895695269,0.16342736254089718,0.63674033175415,8.9974412963154e-05,14027329225082.725,1.0571649878332026,6711.679800471514,121.82530334405601,1.1798658085582356,0.0004606743302939355
0.001,Pareto-H2,28f3734f0cb6,487,0.513,8253.70349178707,70.18143945932388,17903269026545.35,13.252932337715418,0.09040100261252175,1898.8580203428403,2056.9932788546853,2321.4046904481074,1.2225267321613524,5.266323175755127e-07,4.861464596310158e-07,4.307736622204236e-07,0.27568680001422763,9,51,1000,4,500,off_pct,50.0,50.0,50.0,"K<=500 (50% off, 50% active)",1.0,90738791222038.75,12436.594824693524,23.79372895695269,0.19730557113920405,0.6636626510818621,0.3390316462623025,14027329225082.725,1.276313454918555,6711.679800471514,121.82530334405601,1.2297522732248378,1.7358621350971881
