data_profile,off_pct,K,T,threshold_source,samples,winner_rate,u_g_mean,u_g_p05,u_g_p50,u_g_p95,u_g_db_mean,u_g_vs_best_T_mean,u_g_vs_best_T_p05,u_g_gap_to_best_pct_mean,elapsed_seconds_mean,candidate_kind_mode
rician,25.0,750,153,mean_plus_1std,23,0.0,173352520.3854603,133472763.91967347,163237775.71095556,238517197.15284982,82.31303619509113,0.9115266645176889,0.8637989375242298,8.847333548231115,0.019919869565574514,power_window
rician,25.0,750,49,mean_plus_2std,6,0.0,183948890.22378978,123180373.81093939,188379071.76019615,244726601.32604575,82.50939669993222,0.9009515906000741,0.8429386969070561,9.904840939992583,0.03514262583303207,power_window
rician,25.0,750,27,gap_top3,2,0.0,169648117.74596423,146471901.0628989,169648117.74596423,192824334.42902958,82.24487206849057,0.9005882334127459,0.8854129220482773,9.941176658725414,0.0393025450011919,power_window
rician,25.0,750,158,mean_plus_1std,16,0.0,175688081.6772981,123226957.76841772,182372417.2408406,207452214.08687153,82.38823002420966,0.9002275907460703,0.8749811560966542,9.977240925392968,0.01839692275075322,power_window
rician,25.0,750,155,mean_plus_1std,30,0.0,175978540.10850036,126260197.72618838,174991853.02303356,246290750.4371173,82.36739465173922,0.8987072265839681,0.8606871580686342,10.129277341603196,0.019778763366533288,power_window
rician,25.0,750,156,mean_plus_1std,18,0.0,159209363.01191032,124975201.66438659,164257803.73040614,191478837.62201357,81.9604456384846,0.8905280791810323,0.8636098452558321,10.947192081896782,0.01895073072248326,power_window
rician,25.0,750,25,legacy+off_pct_10+gap_top2+gap_top3,400,0.0,171007494.79178363,114528697.6561389,169907405.0120028,231711202.3607034,82.22447917098643,0.8883092577552109,0.8102909403145424,11.169074224478917,0.040548694997423806,power_window
rician,25.0,750,157,mean_plus_1std,29,0.0,182929858.61285287,125878071.65234984,187201864.75874963,228383036.30423015,82.55417199498368,0.8879593084742662,0.8414070476870126,11.204069152573378,0.018827754585925442,power_window
rician,25.0,750,160,mean_plus_1std,17,0.0,188426341.7649343,133867687.49419576,178604884.28141075,261039785.34225586,82.66222157771844,0.8836115471970827,0.8390013191399911,11.63884528029173,0.018409958411853843,power_window
rician,25.0,750,17,gap_top3+gap_top1,5,0.0,191238251.31172356,160245275.58727875,176099895.83669326,251224087.0510201,82.73442188323165,0.8787717373886732,0.8277967706426866,12.122826261132683,0.043682230400736446,power_window
rician,25.0,750,162,mean_plus_1std,12,0.0,184423041.59592986,121160781.4584082,186830914.17912126,247824341.4548193,82.54123507176911,0.8782966089220378,0.8434168385212076,12.170339107796226,0.018357332999585196,power_window
rician,25.0,750,161,mean_plus_1std,11,0.0,172946728.55799595,123793500.82374012,152313433.54307628,239856551.5862881,82.24343268020033,0.8775408269556323,0.8284578225119276,12.245917304436775,0.01828606127310195,power_window
rician,25.0,750,21,gap_top3,3,0.0,180352229.3296394,141100740.73723373,175139856.70377004,223252378.7601536,82.46729081349719,0.8745194936550073,0.7775856404772012,12.548050634499278,0.03953326566625037,power_window
rician,25.0,750,23,gap_top3,1,0.0,200826601.2403193,200826601.2403193,200826601.2403193,200826601.2403193,83.02821238386905,0.8737258895577914,0.8737258895577914,12.62741104422086,0.04041751800104976,power_window
rician,25.0,750,24,gap_top3+gap_top1+gap_top2,5,0.0,181605678.40075985,112306888.42111197,212471729.41218147,219648272.49618027,82.41481462466382,0.8661728768654416,0.8400349973880262,13.38271231345584,0.04075655080014258,power_window
rician,25.0,750,163,mean_plus_1std,7,0.0,179371003.6972417,156283618.6599605,176688192.42009532,215934133.86882043,82.50426944483333,0.8650536994270358,0.8025673261161039,13.494630057296424,0.01887625014205696,power_window
rician,25.0,750,159,mean_plus_1std,16,0.0,170232329.73365825,126283094.58507758,171579088.7606675,202345286.73710525,82.23937476736093,0.8649845071751231,0.8130199704892003,13.501549282487694,0.01875488749988108,power_window
rician,25.0,750,166,mean_plus_1std,4,0.0,192763638.83587283,168386976.83274725,188173893.89076898,223565943.7621438,82.820002660901,0.8618260268376482,0.8336047452881318,13.817397316235176,0.017638753748542513,power_window
rician,25.0,750,165,mean_plus_1std,7,0.0,173007357.70845845,129289665.25256388,171691297.9590586,202840674.92546922,82.31497039569001,0.8568176749244951,0.8258229613501976,14.31823250755049,0.018187456143225842,power_window
rician,25.0,750,22,gap_top3+gap_top2,3,0.0,194237251.60800228,181930121.74634346,194357786.22905698,206460007.23492283,82.87617681197075,0.8558240178206633,0.8224847176858934,14.417598217933673,0.03921620599915817,power_window
rician,25.0,750,26,gap_top3,1,0.0,158301609.88506696,158301609.88506696,158301609.88506696,158301609.88506696,81.9948533154363,0.8548808634738487,0.8548808634738487,14.511913652615128,0.04073167499882402,power_window
rician,25.0,750,167,mean_plus_1std,4,0.0,189244020.9148569,172826276.93965077,195217331.0022477,197299130.7677159,82.76150155967638,0.851644776778077,0.8110611747304517,14.835522322192302,0.016698828751032124,power_window
rician,25.0,750,18,gap_top2+gap_top3+gap_top1,8,0.0,181485498.14476332,120755186.78139552,180618487.38862008,253341360.0844759,82.44128189585253,0.8513525988516393,0.7534585827208422,14.864740114836069,0.0408430646252782,power_window
rician,25.0,750,164,mean_plus_1std,13,0.0,162760433.12497994,113278288.4165881,169291505.8550111,202913878.88686848,82.03486957123849,0.8508573637192416,0.8265063089335748,14.914263628075846,0.017511074538700856,power_window
rician,25.0,750,16,gap_top3+gap_top1+gap_top2,14,0.0,181346733.0266126,144929305.757808,171905937.1916452,235976432.63600224,82.52554955189387,0.8505442041556097,0.7882560316858247,14.945579584439033,0.04145594000017029,power_window
rician,25.0,750,19,gap_top3+gap_top2,8,0.0,192525706.60437158,156887744.98102173,193426158.51548484,219441799.32326677,82.81387453013518,0.8437588478078306,0.8141239892322422,15.624115219216934,0.04036906099963744,power_window
rician,25.0,750,28,gap_top3,2,0.0,200273292.306539,170973116.57117712,200273292.306539,229573468.0419009,82.95807820458701,0.8435021860246563,0.8010914616184153,15.649781397534362,0.04072417200040945,power_window
rician,25.0,750,169,mean_plus_1std,4,0.0,191852990.13212913,155214930.04691,177971739.85885474,247924800.5999324,82.74081437801482,0.8431127767258457,0.7957510133481155,15.688722327415434,0.016689171499820077,power_window
rician,25.0,750,20,gap_top2+gap_top3,5,0.0,180839890.56832117,145711836.52483833,194118411.78752583,215019163.50877234,82.512849489821,0.8323247030946164,0.8043375745509592,16.767529690538364,0.04062131739920005,power_window
rician,25.0,750,14,gap_top2+gap_top3+gap_top1,19,0.0,177001735.8165154,123735285.01353578,184390769.61063373,220728244.8753825,82.39475416324683,0.8212586611103533,0.7475109772097684,17.87413388896468,0.042087994947857955,power_window
rician,25.0,750,15,gap_top2+gap_top1+gap_top3,14,0.0,170368591.2976274,136512925.17013666,163382518.66677564,207127537.94985074,82.2613642443089,0.8147237760321108,0.7435146086015191,18.52762239678891,0.04126776978565821,power_window
rician,25.0,750,170,mean_plus_1std,3,0.0,200055851.88362512,180141324.859388,180668508.29541305,233541519.41961068,82.97169427404513,0.8135925441189515,0.7898848361241573,18.64074558810484,0.017778087333378306,power_window
rician,25.0,750,179,mean_plus_1std,1,0.0,192838795.11370033,192838795.11370033,192838795.11370033,192838795.11370033,82.85194409281068,0.8110011463922827,0.8110011463922827,18.89988536077173,0.017106497998611303,power_window
rician,25.0,750,200,quantile_0.8,400,0.0,155532764.8354121,106712195.60712546,156347399.5163681,206987669.25373808,81.82387906014633,0.8098844833130531,0.7489513960248358,19.011551668694693,0.012525337462420794,power_window
rician,25.0,750,171,mean_plus_1std,1,0.0,169195462.06756216,169195462.06756216,169195462.06756216,169195462.06756216,82.28388710798478,0.8075857535159561,0.8075857535159561,19.241424648404394,0.015753109997604042,power_window
rician,25.0,750,173,mean_plus_1std,1,0.0,202348673.21576518,202348673.21576518,202348673.21576518,202348673.21576518,83.06100361102378,0.8052978798920137,0.8052978798920137,19.470212010798626,0.01625779800087912,power_window
rician,25.0,750,13,gap_top3+gap_top2+gap_top1,19,0.0,155442292.18261117,94330027.47536615,160947109.06768924,221474174.21591282,81.75928754904014,0.7994350274489446,0.701408149038973,20.056497255105544,0.04230151884200352,power_window
rician,25.0,750,174,mean_plus_1std,1,0.0,177728271.9733767,177728271.9733767,177728271.9733767,177728271.9733767,82.4975651832524,0.7978242829633141,0.7978242829633141,20.21757170366859,0.015461180999409407,power_window
rician,25.0,750,168,mean_plus_1std,1,0.0,186688812.6782049,186688812.6782049,186688812.6782049,186688812.6782049,82.71118293644335,0.7916905269346478,0.7916905269346478,20.83094730653522,0.018041134000668535,power_window
rician,25.0,750,11,gap_top3+gap_top2+gap_top1,28,0.0,161125868.15050283,104477184.5375469,154927407.4055618,209098963.05863857,81.95605899795213,0.7908193139101144,0.6878218025064949,20.918068608988563,0.04265748635693204,power_window
rician,25.0,750,12,off_pct_5+gap_top3+gap_top2+gap_top1,400,0.0,151274093.79597014,98101772.95008731,148849405.712661,204032574.22539663,81.685280897152,0.7857678389114313,0.6844861014219009,21.423216108856863,0.04273949200016432,power_window
rician,25.0,750,9,gap_top2+gap_top3+gap_top1,25,0.0,155331325.8220666,115708058.47440387,156372080.28534853,198140536.35671818,81.84421186841982,0.7723357964770152,0.6756744872304038,22.766420352298482,0.043450231079623335,power_window
rician,25.0,750,10,legacy+quantile_0.99+gap_top2+gap_top1+gap_top3,400,0.0,146584116.46490556,93528929.0103021,144726199.48004782,201357279.2540944,81.54441361207412,0.7609135734873366,0.6573264847375303,23.908642651266344,0.04327448567004467,power_window
rician,25.0,750,8,gap_top3+gap_top2+gap_top1,39,0.0,151774451.12096956,99351058.1173239,150863079.2320943,207869819.83118278,81.7003060126588,0.7477728346777851,0.6542298052142611,25.22271653222149,0.04443728100000627,power_window
rician,25.0,750,7,gap_top1+gap_top2+gap_top3,51,0.0,136828796.88794148,83520497.65818593,132901569.78279223,187145550.3054638,81.21764980220182,0.7248197043430746,0.632264552174504,27.51802956569254,0.04319666703917855,power_window
rician,25.0,750,6,gap_top3+gap_top2+gap_top1,56,0.0,136840683.23043677,86519014.72706448,141037326.97350276,183946369.2664275,81.25008232076573,0.7090580812366617,0.624633046210405,29.094191876333834,0.04291342385704411,power_window
rician,25.0,750,5,legacy+off_pct_2+gap_top2+gap_top3+gap_top1,400,0.0,131087049.11587231,81681583.0144337,128108269.14431173,184420575.7776925,81.0402457857476,0.6785197749159642,0.5725593764700405,32.14802250840358,0.04380477838742081,power_window
rician,25.0,750,4,gap_top3+gap_top2+gap_top1,109,0.0,131800461.60922876,92275429.57105336,126306045.23084143,179255823.94886032,81.09271368770321,0.6733513763560419,0.5668786036931251,32.66486236439581,0.04339642882582207,power_window
rician,25.0,750,3,gap_top3+gap_top1+gap_top2,162,0.0,121143662.10583135,72417710.69099066,118675510.38444057,177815915.48331785,80.67484300395235,0.6425471304363503,0.5176990518224573,35.74528695636497,0.04425655376535023,power_window
rician,25.0,750,2,legacy+off_pct_1+gap_top3+gap_top1+gap_top2,400,0.0,114811388.17330742,67099800.31265753,112573279.08483323,169725885.59163925,80.41851972370868,0.5900792187225331,0.4556566801381251,40.99207812774669,0.044481115232474625,power_window
rician,25.0,750,1,legacy+off_pct_0.5+gap_top1+gap_top2+gap_top3,400,0.0,105666731.0949824,58293830.82785026,103532826.77643178,164212286.8898247,80.01957104675421,0.5402733531243352,0.4104701060588224,45.97266468756648,0.045846725810051794,power_window
rician,25.0,750,0,top_power,400,0.0,93768484.97061498,45324849.78754861,90858131.30400027,153855993.01293924,79.42107904006333,0.4730849435921299,0.335229034026217,52.69150564078702,0.01851594132504033,power_window
rician,50.0,500,65,mean_plus_1.5std,2,1.0,68926583.84510037,68217594.52596532,68926583.84510037,69635573.16423543,78.38358388071117,1.0,1.0,0.0,0.06314473500060558,power_window
rician,50.0,500,67,mean_plus_1.5std,1,1.0,55463246.54524997,55463246.54524997,55463246.54524997,55463246.54524997,77.44005287445603,1.0,1.0,0.0,0.06195773099898361,power_window
rician,50.0,500,132,mean_plus_1std,1,1.0,38955566.74302896,38955566.74302896,38955566.74302896,38955566.74302896,75.9056952704154,1.0,1.0,0.0,0.05170298700249987,power_window
rician,50.0,500,133,mean_plus_1std,1,1.0,64389042.584584795,64389042.584584795,64389042.584584795,64389042.584584795,78.08811967516056,1.0,1.0,0.0,0.05333274799704668,power_window
rician,50.0,500,141,mean_plus_1std,2,1.0,50247567.74494814,39237311.57370109,50247567.74494814,61257823.91619519,76.87846129603633,1.0,1.0,0.0,0.04985792649858922,power_window
rician,50.0,500,72,mean_plus_1.5std,7,0.42857142857142855,54500813.266369306,47266513.70644099,54366995.056362145,62398637.74187289,77.34205222009373,0.9971758033726857,0.9911983224167122,0.2824196627314289,0.06204541171402005,power_window
rician,50.0,500,80,mean_plus_1.5std,20,0.35,60643210.642378524,42788613.857324325,64225243.06443921,73831485.10107702,77.72147477097427,0.9944356015911799,0.9866188331158585,0.5564398408820048,0.06214737204973062,power_window
rician,50.0,500,77,mean_plus_1.5std,16,0.5,64837259.64198056,53300098.412366405,62774756.175311744,82546045.18190107,78.06899079478305,0.9913465641154071,0.9750512887238744,0.8653435884592837,0.061436835250106014,power_window
rician,50.0,500,69,mean_plus_1.5std,2,0.0,70580320.36010958,65418961.9022516,70580320.36010958,75741678.81796756,78.4724526507,0.9908782131017142,0.9871290780881598,0.9121786898285855,0.06353393850076827,power_window
rician,50.0,500,76,mean_plus_1.5std,18,0.3333333333333333,60094480.722480245,35913832.01590041,61127334.71470712,85636612.4828165,77.63411801724168,0.990079345741624,0.9646186576806005,0.9920654258375906,0.06085929988896371,power_window
rician,50.0,500,79,mean_plus_1.5std,27,0.37037037037037035,67906213.48440619,44234570.97853878,68662571.22641186,92393913.07283652,78.22243213533757,0.9898117438307307,0.9660962999561787,1.0188256169269352,0.06348984959280372,power_window
rician,50.0,500,139,mean_plus_1std,2,0.5,64666056.447730884,59790116.24292094,64666056.447730884,69541996.65254082,78.09146833179857,0.9896704271548641,0.9803738115942418,1.0329572845135915,0.055308193501332426,power_window
rician,50.0,500,74,mean_plus_1.5std,5,0.2,55946440.40718128,43039120.51354817,57937364.527585715,72346671.5279054,77.38381379048744,0.9871389466679809,0.9648357157422353,1.2861053332019057,0.062375508200057085,power_window
rician,50.0,500,78,mean_plus_1.5std,28,0.32142857142857145,59633312.50921416,37126864.41285716,59285042.07045646,79862048.0021319,77.6451966283707,0.9870462445848195,0.94801697976644,1.2953755415180555,0.0618235690714885,power_window
rician,50.0,500,81,mean_plus_1.5std,29,0.27586206896551724,63250636.42388614,42244999.54816452,67898062.4038612,77524753.37867276,77.92043410729069,0.9863722389528611,0.9601154703820073,1.3627761047138967,0.061857417483005175,power_window
rician,50.0,500,135,mean_plus_1std,1,0.0,53390552.46402848,53390552.46402848,53390552.46402848,53390552.46402848,77.27464414786316,0.9854992877576637,0.9854992877576637,1.4500712242336289,0.05766597299952991,power_window
rician,50.0,500,82,mean_plus_1.5std,37,0.1891891891891892,68263914.19614777,49393765.26145135,66211912.54686677,86714768.39576086,78.27493187201073,0.9839438688991132,0.958045687292843,1.6056131100886724,0.06140622010826593,power_window
rician,50.0,500,83,mean_plus_1.5std,23,0.30434782608695654,67414686.21136934,49369038.27841169,66847594.85530195,77602119.06369023,78.2360811266194,0.9835491736159787,0.9457882773736299,1.6450826384021298,0.062494095608797026,power_window
rician,50.0,500,71,mean_plus_1.5std,4,0.25,55353324.06830858,52464424.39275195,53197673.42428358,61260134.64550019,77.41951893219414,0.9828583511013647,0.9747033619868479,1.7141648898635369,0.0687060835016382,power_window
rician,50.0,500,73,mean_plus_1.5std,8,0.625,64488462.22386189,58507947.948723085,64225235.014447965,69712544.1523906,78.08548104131404,0.9815257194493028,0.9413638206054615,1.8474280550697206,0.0635791681252158,power_window
