data_profile,generator_seed,sample,off_pct,K,sigma,P,h3_fixed_active_count,h3_fixed_u_bf,h3_fixed_u_i,h3_fixed_u_g,best_threshold_u_g,T50_u_g,T75_u_g,T100_u_g,h3_fixed_vs_best_T,T50__vs_best_T,T50__vs_h3_fixed,T75__vs_best_T,T75__vs_h3_fixed,T100__vs_best_T,T100__vs_h3_fixed
rician,10,41,25.0,750,1.0,1.0,750,68797.9804578019,1948253170.4441319,208950284.58656552,226158175.04328805,211978398.1735628,,226158175.04328805,0.9239121448807728,0.937301506492033,1.014492029015365,,,1.0,1.0823539938735691
rician,10,42,50.0,500,1.0,1.0,500,27355.99627674265,309159045.2818228,32271734.764832333,46101192.37515872,44820851.44963607,44938606.05186439,42681269.72423648,0.7000195244889525,0.9722275963037227,1.388857827949149,0.9747818600041075,1.392506674318469,0.9258170456179993,1.3225588904736474
rician,10,42,25.0,750,1.0,1.0,750,52201.1205850338,1131088868.4341013,114553486.33971426,127906134.20408782,127340200.77696884,,121617947.89967348,0.8956058835843792,0.995575400424377,1.111622219854007,,,0.9508374923255762,1.0616695465645558
rician,10,43,50.0,500,1.0,1.0,500,37962.3790239843,603445753.0604515,58498310.80305106,75835621.71828885,70345579.7645615,75835621.71828885,73477630.75964782,0.7713830186605215,0.9276060269655131,1.202523266037496,1.0,1.2963728469631903,0.9689065520237916,1.2560641452883712
rician,10,43,25.0,750,1.0,1.0,750,70997.6259308698,2105391202.6979556,207499802.8776543,217165323.0841035,205761951.29863223,,215474917.59178743,0.9554923407237262,0.9474899048175616,0.9916248037110341,,,0.9922160432047367,1.0384343242910712
rician,10,44,50.0,500,1.0,1.0,500,32656.012961788798,458527828.472287,37277753.89650468,52147464.92806566,51283684.95373747,50835018.9695858,52147464.92806566,0.7148526577068921,0.9834358204081498,1.375718212425509,0.974832027591556,1.3636824555127585,1.0,1.398889672184762
rician,10,44,25.0,750,1.0,1.0,750,62482.58672618559,1661828292.0291018,144129078.68382582,147837257.7442432,144332121.72216174,,147837257.7442432,0.9749171547348876,0.9762905773851318,1.0014087583171285,,,1.0,1.025728181254471
rician,10,45,50.0,500,1.0,1.0,500,37173.40042091749,592529390.2767651,49223713.54672264,61685388.41765583,61685388.41765583,60461207.75960135,57635178.07324478,0.797980118297085,1.0,1.2531640539291027,0.9801544467910962,1.228294320017367,0.9343408471875362,1.170882363813085
rician,10,45,25.0,750,1.0,1.0,750,68412.3455766562,2012023911.0328984,164065870.1539871,181922838.9102341,181922838.9102341,,171007862.5305657,0.9018431722854868,1.0,1.1088402404442008,,,0.9400021655057057,1.0423122272174161
rician,10,46,50.0,500,1.0,1.0,500,45424.257362707096,882381928.1560009,74613359.81876422,114224596.55597264,113791089.43220924,108419309.46134664,105839969.73276544,0.6532162254755874,0.996204783060442,1.5250766043588933,0.9491765585551333,1.4530817232288833,0.9265952599000992,1.418512314548636
rician,10,46,25.0,750,1.0,1.0,750,84666.35488809334,3011710907.6764536,285698563.3048934,316318358.68087536,315769088.8517168,,300727001.13206506,0.903199436467507,0.9982635537455078,1.1052526313012383,,,0.9507099189126105,1.0526024270242254
rician,10,47,50.0,500,1.0,1.0,500,37982.39730034977,599393770.515282,60962022.81824444,84714022.58944316,84714022.58944316,82978255.9704903,82966584.42380778,0.7196213915338423,1.0,1.389619613542258,0.9795102798108756,1.361146696491458,0.9793725039583572,1.360955240464526
rician,10,47,25.0,750,1.0,1.0,750,73217.15754839765,2254535237.9063177,212454476.78943002,235810340.4382602,235810340.4382602,,225727944.21493945,0.9009548792244537,1.0,1.1099334972921229,,,0.9572436212738494,1.06247676032106
rician,10,48,50.0,500,1.0,1.0,500,38123.80690663483,603567516.3196139,61405732.884263225,68551235.88400407,60670459.90839979,68551235.88400407,67684624.48987602,0.8957640528635867,0.8850381634411466,0.9880259881068553,1.0,1.116365405380123,0.9873581944518921,1.102252531004673
rician,10,48,25.0,750,1.0,1.0,750,71316.20846238353,2123149792.403562,208729359.39348927,217511627.29443252,194947532.9170949,,215002957.46729583,0.9596239152353211,0.8962625830259917,0.9339727457773999,,,0.9884665024194736,1.0300561362907257
rician,10,49,50.0,500,1.0,1.0,500,29530.8595931714,365898093.65335774,35010260.927253895,39432541.141025305,37881135.73544993,37589459.66137249,38017640.170646586,0.8878520104003517,0.9606567225777569,1.0820009543533906,0.9532598857106045,1.07366979467756,0.9641184430564971,1.0858999380107899
rician,10,49,25.0,750,1.0,1.0,750,56315.44122181862,1346969376.8684082,119111061.67291725,116664230.6609758,111043551.81872392,,113063619.86283182,1.020973275168221,0.9518217468164216,0.9322690122908402,,,0.9691369773087751,0.9492285458197669
rician,10,50,50.0,500,1.0,1.0,500,38116.18008594352,599183586.4506934,62819531.381117925,75668240.81678732,71690908.06708801,74284938.62417805,75668240.81678732,0.8301967999126676,0.9474372245638765,1.1412200392287009,0.9817188535417574,1.1825134156684645,1.0,1.2045336721427917
rician,10,50,25.0,750,1.0,1.0,750,71791.84039938272,2156009574.5100937,208780279.30565012,220581052.01042536,215647058.18495825,,220581052.01042536,0.9465014215989073,0.9776318329226487,1.0328899784124501,,,1.0,1.0565224490743168
rician,10,51,50.0,500,1.0,1.0,500,34811.053937273566,505682316.89382553,50040882.27092686,61302111.83181599,57615944.59319895,61302111.83181599,60924157.12665699,0.8162994842366179,0.9398688376555421,1.151377473347889,1.0,1.2250405878121728,0.9938345565288855,1.2174876693181962
rician,10,51,25.0,750,1.0,1.0,750,66490.23746354085,1858921096.515005,175670862.35360217,178592480.2064715,168990928.1290417,178241775.8644289,178592480.2064715,0.9836408685881307,0.9462376463649007,0.9619747171781132,0.9980362871850084,1.0146348317323781,1.0,1.0166312034547227
rician,10,52,50.0,500,1.0,1.0,500,39608.40573622152,655401239.1331861,64521695.41487547,73042118.29954706,69455713.92415854,71811951.73835266,72273584.17169401,0.8833491814992388,0.9508995021108149,1.0764706890846134,0.983158120412808,1.112989224424447,0.9894782059208459,1.1201439098426318
rician,10,52,25.0,750,1.0,1.0,750,72800.06098915626,2234932808.116293,207488156.06649795,216193646.40509328,206648805.5045736,,212128900.6711592,0.9597329038880107,0.9558505022731565,0.99595470614884,,,0.9811985883881261,1.0223663108904102
rician,10,53,50.0,500,1.0,1.0,500,30608.952757152798,383781664.2000068,42356852.68792324,52274633.19574774,49091665.82225136,49223607.81605125,52274633.19574774,0.8102754643789397,0.9391106703402885,1.1590017366008958,0.9416346860192857,1.1621167459896249,1.0,1.2341481927587188
rician,10,53,25.0,750,1.0,1.0,750,58889.4423351037,1438043394.5850458,147969875.40713075,155916899.6468894,150188717.6801138,,155916899.6468894,0.9490303856877828,0.9632613143299513,1.014995229717387,,,1.0,1.053707041503501
rician,10,54,50.0,500,1.0,1.0,500,34454.89420878343,503385652.10426784,44920956.97234484,55846443.73920828,52102529.10842628,54380201.85650244,55846443.73920828,0.8043655775489791,0.9329605543324239,1.1598713077395637,0.9737451163488064,1.2105753198886902,1.0,1.2432158062347072
rician,10,54,25.0,750,1.0,1.0,750,63433.838873683315,1693676127.646912,158986093.91680303,164912606.6685714,154150868.49420375,,164912606.6685714,0.964062706475321,0.9347427804837518,0.9695871173165023,,,1.0,1.0372769253320338
rician,10,55,50.0,500,1.0,1.0,500,39185.66669531405,632266629.3230853,67683036.97711588,79701753.42039242,77253103.85384814,77641759.26928857,78710376.97483806,0.849203864062024,0.969277343829204,1.1413953525750915,0.9741537160388647,1.1471376394581674,0.9875614223902293,1.1629261996835425
rician,10,55,25.0,750,1.0,1.0,750,75348.79572276933,2367536126.559557,235484477.93242535,240815284.03934017,233505799.68208268,,237372225.3721481,0.9778635059307782,0.969646925084442,0.991597415389262,,,0.9857024910984071,1.008016441067782
rician,10,56,50.0,500,1.0,1.0,500,35046.50783847085,519545154.707824,47134641.01333551,57212352.18582947,51833971.29369842,56485093.5243391,56337011.84770744,0.8238542764373523,0.9059926626568033,1.0997001394162174,0.9872884327648654,1.1983775055878356,0.9847001511967405,1.195235831578061
rician,10,56,25.0,750,1.0,1.0,750,65672.3397366771,1828964588.4994216,163790457.43604085,168923047.78941792,156645189.15700483,,166976588.64281914,0.9696158077861854,0.9273168534839671,0.9563755520871771,,,0.9884772435018738,1.0194524837200754
rician,10,57,50.0,500,1.0,1.0,500,39088.32762294653,642228962.1316379,60867717.26600614,73533214.03221674,73533214.03221674,73302342.77085514,73059843.10451968,0.8277581507499246,1.0,1.208082335515548,0.9968603132013182,1.204289335355009,0.993562488272447,1.200305291312817
rician,10,57,25.0,750,1.0,1.0,750,71458.99473820391,2152104631.0734444,200154217.6953301,214889620.04486135,214889620.04486135,,214532020.21149576,0.9314280403750772,1.0,1.0736202440258396,,,0.9983358906154195,1.0718336225022806
rician,10,58,50.0,500,1.0,1.0,500,36982.62373363345,543406213.1696734,69736039.00800288,79998280.72474451,72312391.7150944,71383904.54968695,75067728.68915115,0.8717192216661303,0.903924322622689,1.0369443510663958,0.8923179836239528,1.0236300421579,0.9383667749990997,1.0764552985370508
rician,10,58,25.0,750,1.0,1.0,750,68368.89385284542,1898336841.8589048,218476862.29487988,222358442.12729743,212633592.4869238,,219207670.3075165,0.9825435913506023,0.9562649857260366,0.9732545142465963,,,0.9858302127428238,1.0033450133115251
rician,10,59,50.0,500,1.0,1.0,500,33794.991933404504,453210407.4708406,58838773.3106943,67441236.39163136,57095725.73326705,61501465.199722834,66810386.23567753,0.8724450567456601,0.8465996293678852,0.9703758681673528,0.9119267156162993,1.0452540346986563,0.9906459283710268,1.1354823099878315
rician,10,59,25.0,750,1.0,1.0,750,65023.96124720403,1734850687.819528,189405873.29267183,192731491.7313361,164478322.2691936,,192731491.7313361,0.9827448103639435,0.8534065750836046,0.8683908234199267,,,1.0,1.0175581589992486
rician,10,60,50.0,500,1.0,1.0,500,29843.051727570964,357482083.443818,43323628.01735546,53253581.36565612,51038455.60361155,53253581.36565612,50778843.32719804,0.8135345437123105,0.9584041916949245,1.1780743658671784,1.0,1.2292041041512665,0.9535291716539075,1.1720819712249404
rician,10,60,25.0,750,1.0,1.0,750,54202.22454252091,1187300954.279325,139546968.05473632,151560408.24294063,150217672.62825295,,147935428.2310894,0.920734970778466,0.9911405911988878,1.0764667604195537,,,0.9760822760120794,1.0601120919593379
rician,10,61,50.0,500,1.0,1.0,500,37085.16646483072,577502650.2507987,54892406.887523144,75070484.91817155,66977959.57330512,72361717.84120128,73636974.12307166,0.7312115666677397,0.892200971477839,1.220168022702043,0.9639170163890257,1.3182464013551727,0.980904468691491,1.3414783263914245
rician,10,61,25.0,750,1.0,1.0,750,70100.63450070833,2057183075.7904978,198521350.15099594,213373927.9273193,198209774.9875733,,209724054.54142827,0.9303917872225583,0.9289315565071694,0.9984305206307248,,,0.9828944734656886,1.0564307283922436
rician,10,62,50.0,500,1.0,1.0,500,40308.69492061466,682793347.1532634,64679332.73262556,73564703.30659057,71734803.2934066,72448905.28429542,71061903.61265929,0.8792169318357194,0.9751252988059013,1.1090838489312695,0.984832426800596,1.120124500724027,0.9659782534091039,1.098680221492363
rician,10,62,25.0,750,1.0,1.0,750,71908.70525799917,2183478225.0292253,201048087.20805773,216256700.42109004,215214941.2430438,,207787088.74025905,0.9296733318162238,0.9951827657778106,1.0704650028344975,,,0.96083537913813,1.0335193516426116
rician,10,63,50.0,500,1.0,1.0,500,39403.200001423844,625863942.7599843,75194584.89688821,91805019.9954332,85573174.25194371,89663432.21501586,91507640.02796954,0.819068335267818,0.9321186821396097,1.1380230952705876,0.9766724327218286,1.1924187404979798,0.9967607439388559,1.2169445466512099
rician,10,63,25.0,750,1.0,1.0,750,74536.41642427731,2276479220.1207094,250705248.11834043,271856033.1212345,262782560.858492,,268083367.0386921,0.9221985815063305,0.9666239804996486,1.0481733542907354,,,0.9861225589175725,1.069316933134757
rician,10,64,50.0,500,1.0,1.0,500,33869.9730816621,479988845.60061765,46803087.943213634,61405204.92906707,60816278.63226773,60367451.098212525,61405204.92906707,0.7622006635639237,0.990409179523468,1.2994073960687456,0.9830999044453428,1.2898176968890724,1.0,1.3119904610475752
rician,10,64,25.0,750,1.0,1.0,750,63773.34504908789,1694724284.7159424,169385483.2155049,178219592.05930263,178219592.05930263,,175177088.1969709,0.9504313260864262,1.0,1.0521538721978807,,,0.9829283423490313,1.0341918614955774
rician,10,65,50.0,500,1.0,1.0,500,41026.859261989346,690565089.4854157,74864268.50381088,92717707.63878898,86440192.48699263,89141564.71511136,90038311.97819753,0.8074430484785949,0.9322943231485792,1.154625487091916,0.9614297741526396,1.190709085878181,0.971101575644753,1.2026873938348068
rician,10,65,25.0,750,1.0,1.0,750,80307.2468459809,2714073393.786482,253682142.6481031,268132662.22177547,259845299.25567997,,261902800.49967048,0.9461068284112281,0.969092303423889,1.024294798771572,,,0.976765748452711,1.0324053469659105
rician,10,66,50.0,500,1.0,1.0,500,40059.100417946334,650815592.5497385,75807637.76837212,91352900.65687203,87137793.7609769,88936763.95201036,91352900.65687203,0.8298328484730986,0.9538590798366942,1.1494592936298018,0.9735516148092894,1.173190018448456,1.0,1.205061961381754
rician,10,66,25.0,750,1.0,1.0,750,75669.23496335559,2361232842.706629,250917122.4293249,268944575.6572356,262209699.17125732,,264118363.99534708,0.932969634416846,0.9749581248496278,1.0450052058329067,,,0.9820549953458089,1.0526119598304438
rician,10,67,50.0,500,1.0,1.0,500,33842.4292385365,495948207.21933556,38302984.458104156,46910627.32146174,46910627.32146174,46388988.785754256,45053407.07832172,0.8165097472610526,1.0,1.2247251222100626,0.9888801628651674,1.2111063783161486,0.9604093923022357,1.1762375103590474
rician,10,67,25.0,750,1.0,1.0,750,62617.70695551223,1698291012.6910162,131152869.59425628,144198875.36804536,144198875.36804536,,135782556.68971962,0.9095276870884661,1.0,1.099471752422567,,,0.9416339506334956,1.0352999298435945
rician,10,68,50.0,500,1.0,1.0,500,26877.018285773844,309637949.9653571,25745636.19592309,34495188.71452876,32114928.74464368,34350528.33378779,33409469.184340112,0.7463544092767779,0.9309973344519621,1.247393092182713,0.9958063606511003,1.334227209317411,0.9685254793306475,1.2976750285017473
rician,10,68,25.0,750,1.0,1.0,750,49294.67405923576,1026682058.767813,94195439.12214562,98017176.40351684,89519407.36239453,,96473907.60475688,0.9610095146422306,0.913303266295504,0.9503581935247675,,,0.9842551187925814,1.024188734654729
rician,10,69,50.0,500,1.0,1.0,500,32112.999377805983,425722346.1157532,44875932.63254539,55870440.97840294,52473076.63832312,55217670.14800121,53797798.194353655,0.80321421930234,0.9391920972774657,1.1692921697691483,0.988316347267528,1.2304517568500777,0.9629026950968496,1.1988118137814001
rician,10,69,25.0,750,1.0,1.0,750,63134.04962536283,1683263017.037573,154814769.83337203,161057693.1812553,154775267.6282646,,154438050.1571898,0.9612379686771159,0.9609927012556896,0.9997448421416772,,,0.9588989330884322,0.9975666425329592
rician,10,70,50.0,500,1.0,1.0,500,35636.90089191677,525665869.98533607,54662986.30726196,64797872.577006936,58041960.40775566,61672010.94367784,64797872.577006936,0.8435922991499374,0.8957386731914319,1.0618146634269194,0.9517598107929506,1.1282224977065465,1.0,1.185406743290177
rician,10,70,25.0,750,1.0,1.0,750,66925.51202482168,1874387411.8743649,182070605.2092225,180849218.03560957,168636865.45303288,,180849218.03560957,1.0067536215355515,0.9324721847557447,0.9262168665790256,,,1.0,0.9932916838925789
rician,10,71,50.0,500,1.0,1.0,500,35725.21313878718,540265033.3993865,48827320.581803784,56207438.08906584,55228655.86166524,56207438.08906584,55691704.34529184,0.8686985609348075,0.9825862508472699,1.131101506361318,1.0,1.1511472966225464,0.9908244573795237,1.1405848955399402
rician,10,71,25.0,750,1.0,1.0,750,67294.72890993912,1929257848.312367,167235936.62231505,175065990.27428612,175065990.27428612,,171706540.23787254,0.9552737019925842,1.0,1.046820401225452,,,0.980810378811155,1.026732314273181
rician,10,72,50.0,500,1.0,1.0,500,36044.41173891022,549654406.3538828,48519938.273830585,66353542.798546605,66353542.798546605,65274972.10673028,63635568.784550734,0.7312335743871291,1.0,1.3675520859913097,0.983745092630684,1.345322653510806,0.9590379970780489,1.3115344134490134
rician,10,72,25.0,750,1.0,1.0,750,66697.81317829085,1850745224.6269865,186691427.97634298,193193806.12393624,190168717.44512096,,188411654.88073224,0.9663427193756827,0.9843416891073897,1.0186258657211547,,,0.975246870802182,1.0092142790005723
rician,10,73,50.0,500,1.0,1.0,500,39577.659681863865,670191199.9694943,56496412.107982546,72126857.5151461,70309247.95202157,72104665.03988327,69121544.1196475,0.7832922999053261,0.9747998231762302,1.244490496452028,0.99969231329317,1.2762698081086707,0.9583329497633041,1.2234678546937516
rician,10,73,25.0,750,1.0,1.0,750,74160.0470633755,2335272422.8644657,206960009.37524462,213647023.28445297,204743084.9600203,,207347162.38589787,0.9687006455488726,0.9583240702933744,0.9892881507789036,,,0.9705127607129477,1.00187066579588
rician,10,74,50.0,500,1.0,1.0,500,36938.8894343789,560932768.6072112,60686448.8158026,75930964.1531812,75000356.89916773,75353209.40654548,75930964.1531812,0.7992319008800586,0.9877440348032974,1.2358666285913542,0.9923910521474457,1.241680982771951,1.0,1.2512013082796989
rician,10,74,25.0,750,1.0,1.0,750,70954.76284185004,2108655318.0260372,204281150.7185636,210203233.8946193,208447535.7684705,,210203233.8946193,0.9718268693286394,0.9916476160065693,1.0203953474672116,,,1.0,1.0289898659529997
rician,10,75,50.0,500,1.0,1.0,500,39216.996796736465,648310673.5238166,60376558.301681146,80154460.9714994,78181713.96744858,79467939.43783635,77892749.89557011,0.7532526271139082,0.9753881820158172,1.2949017990856835,0.9914350177726583,1.3162051907755665,0.9717830916892638,1.2901157682153148
rician,10,75,25.0,750,1.0,1.0,750,72014.9946911896,2173439235.8251257,209743390.38890192,227216818.82529384,220487973.2776567,,219676823.81986928,0.92309799720492,0.9703857945797097,1.0512272776216327,,,0.9668158587713437,1.0473599354551721
rician,10,76,50.0,500,1.0,1.0,500,29886.731589791678,374614655.48898256,35428582.303729,47140672.163744725,47140672.163744725,45803985.40315337,45177552.27966676,0.7515502150810793,1.0,1.3305830800568892,0.9716447242001911,1.2928540298473168,0.9583561329533231,1.2751724551764423
rician,10,76,25.0,750,1.0,1.0,750,56767.77481210338,1357200751.6467733,125749418.99629675,132253292.23996672,131443710.34918454,,124962653.64451748,0.9508225985643591,0.9938785501890325,1.0452828442337017,,,0.9448736702733966,0.9937433877781778
rician,10,77,50.0,500,1.0,1.0,500,33704.680223865515,465237530.9451959,51416235.38584846,69714349.75525044,66746206.11214079,68863736.51933926,66119838.044182375,0.7375272890926752,0.9574242081647457,1.298154281643725,0.987798591840884,1.3393383627283797,0.9484394285582883,1.2859719804064234
rician,10,77,25.0,750,1.0,1.0,750,63051.41994540149,1649177709.7147665,169285917.39811003,193247399.5944756,188027264.05743116,,181140452.57785395,0.8760061856115627,0.9729872922067839,1.1107082440605327,,,0.9373500132885216,1.0700267060718676
rician,10,78,50.0,500,1.0,1.0,500,33424.17565595283,480699030.0489528,38818849.05224875,54366995.05636215,51350392.448294185,53280430.67709504,50183171.14344257,0.7140149830242656,0.9445140823961181,1.3228210959881481,0.9800142645709833,1.3725401957533963,0.9230447828028343,1.2927526799132518
rician,10,78,25.0,750,1.0,1.0,750,63825.06909315921,1757092304.3076394,139903699.99860215,154294971.58372524,147396044.7440814,,147391467.95461765,0.9067288360896846,0.9552874162467423,1.0535535853987716,,,0.9552577536503739,1.0535208715429993
rician,10,79,50.0,500,1.0,1.0,500,33323.454553765456,459067522.9518671,48056820.71423102,62165912.05656954,59664205.63014447,62089461.469333656,59003623.49195639,0.7730413521561532,0.9597575850870076,1.2415345989060855,0.9987702169129874,1.292001021843444,0.9491314699648331,1.2277887428887635
rician,10,79,25.0,750,1.0,1.0,750,62794.9263292651,1661153912.920578,155191824.7799956,179589431.879732,171700341.91582856,,168528452.29756477,0.8641478685890878,0.956071524469287,1.1063749147819861,,,0.9384096298629945,1.0859364050682152
rician,10,80,50.0,500,1.0,1.0,500,33224.50584531667,465393173.037138,43301457.6131586,57350492.34506431,57350492.34506431,55560694.464325234,55894252.19228335,0.7550320118025142,1.0,1.3244471550453407,0.968791935211815,1.2831137224221583,0.974608061879938,1.290816874841137
rician,10,80,25.0,750,1.0,1.0,750,65360.49582105233,1808204187.721631,163960688.67123947,164681489.08367842,164681489.08367842,,158336618.60024142,0.9956230635486135,1.0,1.0043961782441904,,,0.961471865971451,0.9656986676710356
rician,10,81,50.0,500,1.0,1.0,500,32569.331606386273,448476201.95671135,40803867.8001453,52610209.92228296,51566072.86396833,51789943.715231605,51660721.10629549,0.7755883859886082,0.9801533379194447,1.263754532206006,0.9844086117834719,1.2692410427583825,0.9819523849574051,1.2660741221721028
rician,10,81,25.0,750,1.0,1.0,750,61680.44179598207,1614497574.4415855,143927162.2489751,154767016.62535337,150285890.10251513,,148683747.93016323,0.9299601774800734,0.9710459849873196,1.0441801794336796,,,0.9606940236502977,1.0330485615561562
rician,10,82,50.0,500,1.0,1.0,500,34244.095246505705,470097536.1501832,58107381.07104538,71757364.89724031,66530398.78287452,67332257.39739542,71757364.89724031,0.8097758488519986,0.9271577750680918,1.1449560719580647,0.9383323578536943,1.1587556719355703,1.0,1.2349096375468323
rician,10,82,25.0,750,1.0,1.0,750,65072.3664889917,1721486840.1324348,197660616.4937702,203817435.8179785,193482802.6789924,,203817435.8179785,0.9697924797282471,0.9492946562814402,0.9788637013842892,,,1.0,1.0311484373236401
rician,10,83,50.0,500,1.0,1.0,500,37374.07323073055,584516175.1392467,56971327.35180174,78701933.34696858,70713899.40910894,78701933.34696858,76336780.6841243,0.7238872659028033,0.8985026974795745,1.24121909557146,1.0,1.3814305722768034,0.9699479725305201,1.3399157827715615
rician,10,83,25.0,750,1.0,1.0,750,73147.35067660484,2273971664.4649506,200434228.11083043,222643530.7042663,204960530.7648049,,216830076.8786567,0.9002472583722357,0.9205770772520246,1.0225824835240798,,,0.9738889613939354,1.0818016409790057
rician,10,84,50.0,500,1.0,1.0,500,33862.30362539785,450011560.6618929,61688377.51872985,80521201.60482857,72678079.123547,75220846.52598058,80521201.60482857,0.766113474330351,0.9025955608589522,1.1781486569569843,0.9341744165113136,1.2193682108617947,1.0,1.3052896646597762
rician,10,84,25.0,750,1.0,1.0,750,66876.71297318701,1808967481.896686,213216218.06019303,223051076.369293,210574640.40200856,,223051076.369293,0.955907595384938,0.9440646681900431,0.9876108033327994,,,1.0,1.0461262205969881
rician,10,85,50.0,500,1.0,1.0,500,35777.1144259711,535830297.52417433,51967533.21879449,67511723.6258305,62737748.568514585,67049707.23421707,63507264.77081136,0.7697556872760883,0.9292867253134482,1.2072489241383688,0.9931565013185849,1.2902230119702505,0.9406849856594832,1.2220565579557552
rician,10,85,25.0,750,1.0,1.0,750,65869.15991925374,1809345775.6565256,179965721.6791197,198155182.5906332,187150352.5168533,,185767543.84075224,0.9082059794060954,0.944463576829506,1.0399222183574706,,,0.9374851639612553,1.0322384846819732
rician,10,86,50.0,500,1.0,1.0,500,40832.075032911234,701647454.487436,65053027.6886744,74377156.92827138,72942710.3736938,71529422.07367106,74377156.92827138,0.8746371920536156,0.9807138829471399,1.1212807914610403,0.9617122383778846,1.099555618164167,1.0,1.1433312110270972
rician,10,86,25.0,750,1.0,1.0,750,75683.7779829745,2436124641.4025545,213827873.56455097,225631051.21854573,219908290.9999678,,225631051.21854573,0.9476881502335321,0.9746366460304488,1.0284360375195953,,,1.0,1.0551994342797015
rician,10,87,50.0,500,1.0,1.0,500,42155.35281152332,745711695.4121573,71055975.04706879,89403103.43438464,89403103.43438464,88231283.29770067,86014136.29802087,0.7947819741986775,1.0,1.2582066937391596,0.9868928472092247,1.2417151863619442,0.962093406087955,1.2105123635421724
rician,10,87,25.0,750,1.0,1.0,750,76902.45160740695,2487433589.876959,234799873.13191864,252883646.4416861,252883646.4416861,,242570554.03139985,0.9284897478970136,1.0,1.0770178155062604,,,0.9592180334497652,1.0330949109802772
rician,10,88,50.0,500,1.0,1.0,500,38025.582227525265,598159543.1279156,62084014.98090763,84188394.52707757,84188394.52707757,79579830.41905917,81115912.26437351,0.7374414885764272,1.0,1.3560397882283803,0.9452589144393752,1.2818086981573589,0.9635046816136177,1.306550684412383
rician,10,88,25.0,750,1.0,1.0,750,71551.6575102736,2101688746.9563336,228424431.9131672,251271831.5400248,251271831.5400248,,240676043.958242,0.909072976915766,1.0,1.1000216983599318,,,0.9578313752208433,1.053635296112861
rician,10,89,50.0,500,1.0,1.0,500,36014.66832430898,528960565.362573,59247961.11838984,71934247.02366832,68264913.13849263,70689177.49704641,71934247.02366832,0.8236405268674829,0.9489904456222586,1.1521900813107313,0.9826915609999748,1.1931073434880675,1.0,1.2141218983034474
rician,10,89,25.0,750,1.0,1.0,750,68246.20568383826,1934926063.4972658,196671761.58034408,211126248.21114743,201323935.3550415,,211126248.21114743,0.9315362881059327,0.9535713207658452,1.0236545080865456,,,1.0,1.073495485649059
rician,10,90,50.0,500,1.0,1.0,500,38624.82446274844,633280380.0546075,56323020.89632625,65968263.05259752,58994256.95099394,64507944.54055846,65968263.05259752,0.8537896602100775,0.8942824052219914,1.0474270735510554,0.97786331723067,1.14532110518891,1.0,1.1712486653374872
rician,10,90,25.0,750,1.0,1.0,750,72627.51561845036,2255572256.061349,190962454.01183176,196710865.0261931,179768183.63487262,,196710865.0261931,0.9707773588734109,0.9138701291915702,0.941379731241485,,,1.0,1.0301023101326776
rician,10,91,50.0,500,1.0,1.0,500,35493.267705519764,515306103.9855503,57294496.1691674,63929360.96747618,59257366.97906458,57671512.333667055,59372308.11458724,0.8962156871600164,0.9269194323592806,1.0342593257841315,0.902113073881768,1.00658032079358,0.9287173720505775,1.0362654719798026
rician,10,91,25.0,750,1.0,1.0,750,67326.7008890335,1917241447.9140253,174222853.76984248,180705041.10164732,175922228.36427754,,175671586.0199965,0.9641283536292793,0.9735324885890736,1.0097540280030084,,,0.9721454639507291,1.0083153973133046
rician,10,92,50.0,500,1.0,1.0,500,31559.72314725913,420454354.4674164,38692758.14872669,51887895.65811928,49092465.89847085,51887895.65811928,50512450.50450308,0.7456991203433424,0.9461255900977936,1.2687765940533344,1.0,1.3410234405795862,0.9734919842832174,1.3054755701401286
rician,10,92,25.0,750,1.0,1.0,750,60539.85494566975,1542448886.7173436,144888591.299883,145950135.538279,139276682.2032971,,145950135.538279,0.9927266649360694,0.9542757989886785,0.9612674190132012,,,1.0,1.0073266240555743
rician,10,93,50.0,500,1.0,1.0,500,28538.84061600437,342900141.71063805,32174850.72637348,42771922.95800907,40813950.76246484,42771922.95800907,41687301.18745601,0.7522423239647381,0.9542229560857844,1.2685047433338972,1.0,1.3293588623536101,0.9746417346814666,1.2956486276185035
rician,10,93,25.0,750,1.0,1.0,750,53880.047410078245,1214463825.9597569,118350052.91633205,121949313.92568764,117226592.52773762,,119465430.24804752,0.9704855985368734,0.9612730793973313,0.9905073097906542,,,0.9796318355742967,1.0094243923363853
rician,10,94,50.0,500,1.0,1.0,500,38215.25341209041,612098898.5512292,58783841.94016846,70661996.49878465,65302866.85898188,70661996.49878465,68115537.23907426,0.8319017980362261,0.9241582476388854,1.1108982452261054,1.0,1.2020649581003235,0.9639628175556265,1.158745923895274
rician,10,94,25.0,750,1.0,1.0,750,71772.87309029276,2179494347.6221733,198153448.4422009,196788797.4097716,190443640.58708292,,195428925.43684915,1.0069345971436967,0.9677565140586931,0.961091730092364,,,0.9930896880776664,0.9862504386031593
rician,10,95,50.0,500,1.0,1.0,500,32035.389339175956,418275258.81200016,47332738.34338256,64102770.72819424,58092469.82743087,62927612.45140874,64102770.72819424,0.73838833806546,0.9062396081715721,1.2273211282641243,0.9816675899741003,1.3294733128451346,1.0,1.354300912471003
