data_profile,N,L,K,active_pct,seed_rule,max_swaps,cases,seed_T_mean,seed_T_p50,u_g_mean,u_g_p05,u_g_p50,u_g_p95,fraction_exact_mean,fraction_exact_p05,fraction_exact_p50,fraction_exact_p95,gap_to_exact_pct_mean,exact_rate,near_99_rate,swaps_applied_mean,add_candidate_count_mean,evaluated_swap_count_mean,elapsed_seconds_mean,elapsed_seconds_p95
gaussian,20,2,10,50.0,T_0,1,100,0.0,0.0,93.71640462819649,23.490063951659376,82.51734169872842,213.68425079244307,0.9829410696395924,0.8591520013876601,1.0,1.0000000000000009,1.7058930360407656,0.76,0.84,0.59,8.0,80.0,0.0022311513219028713,0.002439317136304453
gaussian,20,2,10,50.0,T_0,2,100,0.0,0.0,94.04975933379593,23.490063951659376,83.95008804945276,213.68425079244307,0.9882270743475894,0.8960641200306658,1.0,1.0000000000000009,1.1772925652410553,0.9,0.91,0.73,8.0,121.3,0.0033477463060989977,0.004384488816140219
gaussian,20,2,10,50.0,T_0p025N,0,100,0.0,0.0,88.04164908761544,19.51625082229739,74.31210504050401,213.43870961668958,0.9035210777052204,0.5413733057692821,0.9755428322138053,1.0,9.64789222947796,0.37,0.45,0.0,8.0,0.0,0.00014213493443094194,0.0001888879400212317
gaussian,20,2,10,50.0,T_0p025N,1,100,0.0,0.0,93.71640462819649,23.490063951659376,82.51734169872842,213.68425079244307,0.9829410696395924,0.8591520013876601,1.0,1.0000000000000009,1.7058930360407656,0.76,0.84,0.59,8.0,80.0,0.0022379290091339497,0.00254124000784941
gaussian,20,2,10,50.0,T_0p025N,2,100,0.0,0.0,94.04975933379593,23.490063951659376,83.95008804945276,213.68425079244307,0.9882270743475894,0.8960641200306658,1.0,1.0000000000000009,1.1772925652410553,0.9,0.91,0.73,8.0,121.3,0.003400253861909732,0.004602788417832925
gaussian,20,2,10,50.0,T_0p05N,0,100,1.0,1.0,80.41257838702658,22.549584717816863,66.40805626864935,165.03522061238496,0.8464070412798769,0.6455827313802709,0.862364735057898,1.0,15.359295872012307,0.14,0.19,0.0,9.0,0.0,0.00014821712975390255,0.00022183075780048966
gaussian,20,2,10,50.0,T_0p05N,1,100,1.0,1.0,94.27375949448715,24.451354503767604,83.95193074485823,213.68425079244307,0.9926204428854214,0.9568296127816079,1.0,1.0000000000000009,0.7379557114578619,0.82,0.86,0.84,9.0,90.0,0.0025123777042608706,0.0028922754630912096
gaussian,20,2,10,50.0,T_0p05N,2,100,1.0,1.0,94.54108319262428,24.451354503767604,84.68811559076175,213.68425079244307,0.9957573691711442,0.9999133594457598,1.0,1.0000000000000009,0.42426308288557935,0.95,0.96,0.99,9.0,157.2,0.004304590618703514,0.005000569042749703
gaussian,20,2,10,50.0,best_tested_T,0,100,0.72,0.0,93.61191622437516,24.84045004772675,82.51734169872842,213.68425079244307,0.988846757770387,0.9405217321516594,0.9999999999999999,1.0,1.1153242229613,0.62,0.72,0.0,8.61,0.0,0.00015809342497959732,0.0002554493024945259
gaussian,20,2,10,50.0,best_tested_T,1,100,0.72,0.0,94.5427972720877,25.16813725089494,84.68811559076175,213.68425079244307,0.9987242401437422,0.9998208933375636,1.0,1.0000000000000009,0.12757598562577843,0.95,0.96,0.37,8.61,86.1,0.002411640721838921,0.0028356900787912306
gaussian,20,2,10,50.0,best_tested_T,2,100,0.72,0.0,94.57588697972747,25.16813725089494,84.68811559076175,213.68425079244307,0.9990369922029454,0.9999999999999992,1.0,1.0000000000000009,0.09630077970546246,0.98,0.98,0.4,8.61,114.3,0.0032057209650520235,0.005067218682961538
