data_profile,generator_seed,sample,N,L,K,off_pct,active_pct,sigma,P,formula,formula_family,formula_label,formula_T,rule_note,u_bf,u_i,u_g,u_g_db,exact_completed,exact_u_g,fraction_exact_u_g,gap_to_exact_pct,is_exact_best
gaussian,42,0,8,2,4,50.0,50.0,1.0,1.0,best_tested_T,best_tested,best tested T per sample,0,,6.940732595091788,19.116695274940046,9.196390060926689,9.63617383401447,True,9.196390060926689,1.0,0.0,True
gaussian,42,0,8,2,4,50.0,50.0,1.0,1.0,T_0p025N,N,T_0p025N,0,,6.940732595091788,19.116695274940046,9.196390060926689,9.63617383401447,True,9.196390060926689,1.0,0.0,True
gaussian,42,0,8,2,4,50.0,50.0,1.0,1.0,T_0p05N,N,T_0p05N,0,,6.940732595091788,19.116695274940046,9.196390060926689,9.63617383401447,True,9.196390060926689,1.0,0.0,True
gaussian,42,0,8,2,4,50.0,50.0,1.0,1.0,T_0p075N,N,T_0p075N,1,,4.685334219132932,6.00054392212078,7.709055215050184,8.870011562568742,True,9.196390060926689,0.8382697084374615,16.173029156253847,False
gaussian,42,0,8,2,4,50.0,50.0,1.0,1.0,T_0p10N,N,T_0p10N,1,,4.685334219132932,6.00054392212078,7.709055215050184,8.870011562568742,True,9.196390060926689,0.8382697084374615,16.173029156253847,False
gaussian,42,0,8,2,4,50.0,50.0,1.0,1.0,T_0p10K,K,T_0p10K,0,,6.940732595091788,19.116695274940046,9.196390060926689,9.63617383401447,True,9.196390060926689,1.0,0.0,True
gaussian,42,0,8,2,4,50.0,50.0,1.0,1.0,T_0p20K,K,T_0p20K,1,,4.685334219132932,6.00054392212078,7.709055215050184,8.870011562568742,True,9.196390060926689,0.8382697084374615,16.173029156253847,False
gaussian,42,0,8,2,4,50.0,50.0,1.0,1.0,legacy_T25,legacy,legacy_T25,4,,2.2459012467696198,0.4298263259683332,3.285152034602187,5.1655547321418736,True,9.196390060926689,0.3572219112975677,64.27780887024323,False
gaussian,42,0,8,2,4,50.0,50.0,1.0,1.0,legacy_T50,legacy,legacy_T50,4,,2.2459012467696198,0.4298263259683332,3.285152034602187,5.1655547321418736,True,9.196390060926689,0.3572219112975677,64.27780887024323,False
gaussian,42,0,8,2,4,50.0,50.0,1.0,1.0,legacy_T100,legacy,legacy_T100,4,,2.2459012467696198,0.4298263259683332,3.285152034602187,5.1655547321418736,True,9.196390060926689,0.3572219112975677,64.27780887024323,False
gaussian,42,0,8,2,4,50.0,50.0,1.0,1.0,T_0p05K,K,T_0p05K,0,,6.940732595091788,19.116695274940046,9.196390060926689,9.63617383401447,True,9.196390060926689,1.0,0.0,True
gaussian,42,0,8,2,4,50.0,50.0,1.0,1.0,T_0p15K,K,T_0p15K,1,,4.685334219132932,6.00054392212078,7.709055215050184,8.870011562568742,True,9.196390060926689,0.8382697084374615,16.173029156253847,False
gaussian,42,0,8,2,4,50.0,50.0,1.0,1.0,T_0p05NL_over_Lp2,N_L,T_0p05NL_over_Lp2,0,,6.940732595091788,19.116695274940046,9.196390060926689,9.63617383401447,True,9.196390060926689,1.0,0.0,True
gaussian,42,0,8,2,4,50.0,50.0,1.0,1.0,T_0p075NL_over_Lp2,N_L,T_0p075NL_over_Lp2,0,,6.940732595091788,19.116695274940046,9.196390060926689,9.63617383401447,True,9.196390060926689,1.0,0.0,True
gaussian,42,0,8,2,4,50.0,50.0,1.0,1.0,T_0p10NL_over_Lp2,N_L,T_0p10NL_over_Lp2,0,,6.940732595091788,19.116695274940046,9.196390060926689,9.63617383401447,True,9.196390060926689,1.0,0.0,True
gaussian,42,0,8,2,4,50.0,50.0,1.0,1.0,T_0p125NL_over_Lp2,N_L,T_0p125NL_over_Lp2,0,,6.940732595091788,19.116695274940046,9.196390060926689,9.63617383401447,True,9.196390060926689,1.0,0.0,True
gaussian,42,0,8,2,4,50.0,50.0,1.0,1.0,T_0p15NL_over_Lp2,N_L,T_0p15NL_over_Lp2,1,,4.685334219132932,6.00054392212078,7.709055215050184,8.870011562568742,True,9.196390060926689,0.8382697084374615,16.173029156253847,False
gaussian,42,0,8,2,4,50.0,50.0,1.0,1.0,strong_weak,heuristic,strong/weak H3,2,,3.350400322002444,4.12349173166014,5.0654327112774675,7.046165506031473,True,9.196390060926689,0.5508066401836637,44.91933598163364,False
gaussian,42,1,8,2,2,75.0,25.0,1.0,1.0,best_tested_T,best_tested,best tested T per sample,0,,2.5952823094356057,2.773393089214632,3.8905139665465307,5.900069787268217,True,4.092328124456928,0.9506847565071096,4.93152434928904,False
gaussian,42,1,8,2,2,75.0,25.0,1.0,1.0,T_0p025N,N,T_0p025N,0,,2.5952823094356057,2.773393089214632,3.8905139665465307,5.900069787268217,True,4.092328124456928,0.9506847565071096,4.93152434928904,False
gaussian,42,1,8,2,2,75.0,25.0,1.0,1.0,T_0p05N,N,T_0p05N,0,,2.5952823094356057,2.773393089214632,3.8905139665465307,5.900069787268217,True,4.092328124456928,0.9506847565071096,4.93152434928904,False
gaussian,42,1,8,2,2,75.0,25.0,1.0,1.0,T_0p075N,N,T_0p075N,1,,2.0527914166790073,0.1139404597069939,3.6210784415799226,5.5883793281931045,True,4.092328124456928,0.8848455772496145,11.515442275038545,False
gaussian,42,1,8,2,2,75.0,25.0,1.0,1.0,T_0p10N,N,T_0p10N,1,,2.0527914166790073,0.1139404597069939,3.6210784415799226,5.5883793281931045,True,4.092328124456928,0.8848455772496145,11.515442275038545,False
gaussian,42,1,8,2,2,75.0,25.0,1.0,1.0,T_0p10K,K,T_0p10K,0,,2.5952823094356057,2.773393089214632,3.8905139665465307,5.900069787268217,True,4.092328124456928,0.9506847565071096,4.93152434928904,False
gaussian,42,1,8,2,2,75.0,25.0,1.0,1.0,T_0p20K,K,T_0p20K,0,,2.5952823094356057,2.773393089214632,3.8905139665465307,5.900069787268217,True,4.092328124456928,0.9506847565071096,4.93152434928904,False
gaussian,42,1,8,2,2,75.0,25.0,1.0,1.0,legacy_T25,legacy,legacy_T25,2,,2.623952248018926,2.6441132955442277,3.725829992272169,5.712230343759664,True,4.092328124456928,0.9104426328879982,8.95573671120018,False
gaussian,42,1,8,2,2,75.0,25.0,1.0,1.0,legacy_T50,legacy,legacy_T50,2,,2.623952248018926,2.6441132955442277,3.725829992272169,5.712230343759664,True,4.092328124456928,0.9104426328879982,8.95573671120018,False
gaussian,42,1,8,2,2,75.0,25.0,1.0,1.0,legacy_T100,legacy,legacy_T100,2,,2.623952248018926,2.6441132955442277,3.725829992272169,5.712230343759664,True,4.092328124456928,0.9104426328879982,8.95573671120018,False
