data_profile,generator_seed,sample,N,L,K,off_pct,active_pct,sigma,P,exact_completed,exact_timed_out,exact_candidate_count,exact_evaluated_count,exact_elapsed_seconds,exact_subset,exact_window_T,exact_is_threshold_window,exact_u_bf,exact_u_i,exact_u_g,exact_u_g_db,best_tested_T,best_tested_u_bf,best_tested_u_i,best_tested_u_g,best_tested_u_g_db,best_tested_subset,best_tested_fraction_exact_u_g,best_tested_gap_to_exact_pct
gaussian,42,13,8,2,2,75.0,25.0,1.0,1.0,True,False,28,28,0.00023998698452487588,2 6,,False,2.046537807481503,1.9561625724120897,3.0875590913491635,4.896152781061972,0,1.8244714017909183,1.028677831435388,3.0014614988475734,4.773327768288947,2 7,0.9721146737748854,2.7885326225114637
gaussian,42,13,8,2,4,50.0,50.0,1.0,1.0,True,False,70,70,0.00045210501411929727,2 5 6 7,0.0,True,3.6829510359043187,1.5278724279765576,7.134630327679791,8.533714755854977,0,3.6829510359043196,1.5278724279765576,7.134630327679792,8.533714755854978,2 5 6 7,1.0000000000000002,-2.220446049250313e-14
gaussian,42,14,8,2,2,75.0,25.0,1.0,1.0,True,False,28,28,0.00023942795814946294,3 7,0.0,True,1.9347824689559265,1.2155598874069553,3.2627260876622377,5.1358061543357465,0,1.9347824689559265,1.2155598874069553,3.2627260876622377,5.1358061543357465,3 7,1.0,0.0
gaussian,42,14,8,2,4,50.0,50.0,1.0,1.0,True,False,70,70,0.00044148898450657725,3 4 5 7,0.0,True,3.9215901542844134,1.0886946175106167,8.200609150714111,9.13846113477372,0,3.9215901542844134,1.0886946175106167,8.200609150714111,9.13846113477372,3 4 5 7,1.0,0.0
gaussian,42,15,8,2,2,75.0,25.0,1.0,1.0,True,False,28,28,0.00034335703821852803,1 2,0.0,True,2.436429131448603,2.535486262082089,3.569277895849493,5.525803624514816,0,2.436429131448603,2.535486262082089,3.569277895849493,5.525803624514816,1 2,1.0,0.0
gaussian,42,15,8,2,4,50.0,50.0,1.0,1.0,True,False,70,70,0.00023872900055721402,1 2 3 4,0.0,True,5.714860239380552,11.094352015400471,9.252955892305144,9.662804919443852,0,5.714860239380552,11.094352015400471,9.252955892305144,9.662804919443852,1 2 3 4,1.0,0.0
gaussian,42,16,8,2,2,75.0,25.0,1.0,1.0,True,False,28,28,0.00023467803839594126,6 7,0.0,True,2.0769148358002494,0.35386176939433706,3.973015933843006,5.991203068037185,0,2.0769148358002494,0.35386176939433706,3.973015933843006,5.991203068037185,6 7,1.0,0.0
gaussian,42,16,8,2,4,50.0,50.0,1.0,1.0,True,False,70,70,0.0002962120342999697,1 4 6 7,0.0,True,6.608771442608372,3.0758997535734003,16.68709888462005,12.223808395002735,0,6.608771442608373,3.075899753573404,16.68709888462005,12.223808395002735,1 4 6 7,1.0,0.0
gaussian,42,17,8,2,2,75.0,25.0,1.0,1.0,True,False,28,28,0.0002022009575739503,0 7,0.0,True,1.8421044710789993,1.2171648845652052,2.9526316354572293,4.702092686152128,0,1.8421044710789993,1.2171648845652052,2.9526316354572293,4.702092686152128,0 7,1.0,0.0
gaussian,42,17,8,2,4,50.0,50.0,1.0,1.0,True,False,70,70,0.0002389390137977898,0 3 4 7,0.0,True,3.719317507585864,4.437959116472411,5.927536454279176,7.728742335643726,0,3.7193175075858633,4.43795911647241,5.927536454279173,7.728742335643723,0 3 4 7,0.9999999999999996,4.440892098500626e-14
